cts,date,Accelerometer (z) [m/s²],Accelerometer (x) [m/s²],Accelerometer (y) [m/s²],temperature [°C]
114.6979166666667,2025-01-28T19:00:54.762Z,-8.801435406698564,-0.16028708133971292,0.49521531100478466,25
119.91145833333337,2025-01-28T19:00:54.767Z,-8.782296650717702,-0.0645933014354067,0.5717703349282297,25
125.12500000000004,2025-01-28T19:00:54.771Z,-8.667464114832535,-0.02631578947368421,0.5430622009569378,25
130.3385416666667,2025-01-28T19:00:54.776Z,-8.858851674641148,-0.07416267942583732,0.5239234449760766,25
135.55208333333337,2025-01-28T19:00:54.781Z,-8.973684210526315,-0.14114832535885166,0.5526315789473685,25
140.76562500000003,2025-01-28T19:00:54.786Z,-9.098086124401913,-0.16028708133971292,0.5717703349282297,25
145.97916666666669,2025-01-28T19:00:54.791Z,-9.279904306220097,0,0.5239234449760766,25
151.19270833333334,2025-01-28T19:00:54.796Z,-9.34688995215311,0.02631578947368421,0.6100478468899522,25
156.40625,2025-01-28T19:00:54.801Z,-9.308612440191387,0.13157894736842105,0.6578947368421053,25
161.61979166666666,2025-01-28T19:00:54.805Z,-9.126794258373206,0.17942583732057416,0.6196172248803827,25
166.83333333333331,2025-01-28T19:00:54.810Z,-8.925837320574162,0.08373205741626795,0.4665071770334928,25
172.04687499999997,2025-01-28T19:00:54.815Z,-8.87799043062201,0.01674641148325359,0.43779904306220097,25
177.26041666666663,2025-01-28T19:00:54.820Z,-8.935406698564593,0.045454545454545456,0.39952153110047844,25
182.4739583333333,2025-01-28T19:00:54.825Z,-9.0311004784689,0.11244019138755981,0.3133971291866029,25
187.68749999999994,2025-01-28T19:00:54.830Z,-9.165071770334928,0.2751196172248804,0.18899521531100477,25
192.9010416666666,2025-01-28T19:00:54.835Z,-9.069377990430622,0.39952153110047844,0.14114832535885166,25
198.11458333333326,2025-01-28T19:00:54.840Z,-8.858851674641148,0.47607655502392343,0.1507177033492823,25
203.32812499999991,2025-01-28T19:00:54.844Z,-8.811004784688995,0.34210526315789475,0,25
208.54166666666657,2025-01-28T19:00:54.849Z,-9.05023923444976,0.05502392344497608,-0.12200956937799043,25
213.75520833333323,2025-01-28T19:00:54.854Z,-9.059808612440191,0.11244019138755981,0.007177033492822967,25
218.9687499999999,2025-01-28T19:00:54.859Z,-8.973684210526315,0.10287081339712918,0,25
224.18229166666654,2025-01-28T19:00:54.864Z,-8.964114832535886,0.17942583732057416,-0.0645933014354067,25
229.3958333333332,2025-01-28T19:00:54.869Z,-9.098086124401913,0.26555023923444976,-0.16028708133971292,25
234.60937499999986,2025-01-28T19:00:54.874Z,-9.117224880382775,0.2942583732057416,0.01674641148325359,25
239.82291666666652,2025-01-28T19:00:54.879Z,-9.05023923444976,0.3038277511961722,0.07416267942583732,25
245.03645833333317,2025-01-28T19:00:54.883Z,-9.117224880382775,0.16028708133971292,0.09330143540669857,25
250.24999999999983,2025-01-28T19:00:54.888Z,-9.308612440191387,0.12200956937799043,0.2942583732057416,25
255.4635416666665,2025-01-28T19:00:54.893Z,-9.165071770334928,0.2751196172248804,0.49521531100478466,25
260.67708333333314,2025-01-28T19:00:54.898Z,-8.897129186602871,0.43779904306220097,0.562200956937799,25
265.89062499999983,2025-01-28T19:00:54.903Z,-8.724880382775119,0.41866028708133973,0.3803827751196172,25
271.1041666666665,2025-01-28T19:00:54.908Z,-8.839712918660288,0.17942583732057416,0.17942583732057416,25
276.3177083333332,2025-01-28T19:00:54.913Z,-8.868421052631579,0.08373205741626795,0.3038277511961722,25
281.5312499999999,2025-01-28T19:00:54.917Z,-8.964114832535886,0,0.3708133971291866,25
286.7447916666666,2025-01-28T19:00:54.922Z,-9.0311004784689,0,0.361244019138756,25
291.95833333333326,2025-01-28T19:00:54.927Z,-8.973684210526315,0.284688995215311,0.3229665071770335,25
297.17187499999994,2025-01-28T19:00:54.932Z,-9.011961722488039,0.361244019138756,0.3038277511961722,25
302.38541666666663,2025-01-28T19:00:54.937Z,-8.916267942583731,0.33253588516746413,0.2751196172248804,25
307.5989583333333,2025-01-28T19:00:54.942Z,-8.935406698564593,0.23684210526315788,0.2751196172248804,25
312.8125,2025-01-28T19:00:54.947Z,-9.126794258373206,-0.02631578947368421,0.19856459330143542,25
318.0260416666667,2025-01-28T19:00:54.952Z,-9.222488038277511,-0.05502392344497608,0.2942583732057416,25
323.23958333333337,2025-01-28T19:00:54.956Z,-9.155502392344498,-0.03588516746411483,0.3803827751196172,25
328.45312500000006,2025-01-28T19:00:54.961Z,-9.078947368421053,0,0.4473684210526316,25
333.66666666666674,2025-01-28T19:00:54.966Z,-8.782296650717702,0.09330143540669857,0.47607655502392343,25
338.8802083333334,2025-01-28T19:00:54.971Z,-8.724880382775119,0.05502392344497608,0.41866028708133973,25
344.0937500000001,2025-01-28T19:00:54.976Z,-8.677033492822966,0.007177033492822967,0.43779904306220097,25
349.3072916666668,2025-01-28T19:00:54.981Z,-8.811004784688995,-0.007177033492822967,0.42822966507177035,25
354.5208333333335,2025-01-28T19:00:54.986Z,-9.260765550239235,-0.05502392344497608,0.35167464114832536,25
359.73437500000017,2025-01-28T19:00:54.991Z,-9.423444976076555,-0.02631578947368421,0.3803827751196172,25
364.94791666666686,2025-01-28T19:00:54.995Z,-9.33732057416268,0.045454545454545456,0.5334928229665071,25
370.16145833333354,2025-01-28T19:00:55.000Z,-9.059808612440191,0.21770334928229665,0.5239234449760766,25
375.3750000000002,2025-01-28T19:00:55.005Z,-8.71531100478469,0.1507177033492823,0.41866028708133973,25
380.5885416666669,2025-01-28T19:00:55.010Z,-8.820574162679426,0,0.284688995215311,25
385.8020833333336,2025-01-28T19:00:55.015Z,-8.944976076555024,-0.08373205741626795,0.22727272727272727,25
391.0156250000003,2025-01-28T19:00:55.020Z,-9.02153110047847,-0.16028708133971292,0.22727272727272727,25
396.22916666666697,2025-01-28T19:00:55.025Z,-9.088516746411484,-0.13157894736842105,0.18899521531100477,25
401.44270833333366,2025-01-28T19:00:55.029Z,-8.973684210526315,-0.05502392344497608,0.21770334928229665,25
406.65625000000034,2025-01-28T19:00:55.034Z,-8.897129186602871,0.02631578947368421,0.16985645933014354,25
411.869791666667,2025-01-28T19:00:55.039Z,-8.763157894736842,0.14114832535885166,0.11244019138755981,25
417.0833333333337,2025-01-28T19:00:55.044Z,-8.811004784688995,0.05502392344497608,-0.0645933014354067,25
422.2968750000004,2025-01-28T19:00:55.049Z,-9.059808612440191,0.007177033492822967,-0.10287081339712918,25
427.5104166666671,2025-01-28T19:00:55.054Z,-9.34688995215311,-0.02631578947368421,-0.08373205741626795,25
432.72395833333377,2025-01-28T19:00:55.059Z,-9.490430622009569,0.01674641148325359,0.05502392344497608,25
437.93750000000045,2025-01-28T19:00:55.064Z,-9.385167464114833,0.3803827751196172,0.4090909090909091,25
443.15104166666714,2025-01-28T19:00:55.068Z,-9.251196172248804,0.48564593301435405,0.39952153110047844,25
448.3645833333338,2025-01-28T19:00:55.073Z,-9.19377990430622,0.43779904306220097,0.34210526315789475,25
453.5781250000005,2025-01-28T19:00:55.078Z,-9.232057416267942,0.2942583732057416,0.23684210526315788,25
458.7916666666672,2025-01-28T19:00:55.083Z,-9.394736842105264,0.0645933014354067,0.23684210526315788,25
464.0052083333339,2025-01-28T19:00:55.088Z,-9.413875598086124,0.08373205741626795,0.20813397129186603,25
469.21875000000057,2025-01-28T19:00:55.093Z,-9.32775119617225,0.16028708133971292,0.19856459330143542,25
474.43229166666725,2025-01-28T19:00:55.098Z,-9.145933014354068,0.284688995215311,0.07416267942583732,25
479.64583333333394,2025-01-28T19:00:55.103Z,-8.763157894736842,0.39952153110047844,-0.07416267942583732,25
484.8593750000006,2025-01-28T19:00:55.107Z,-8.629186602870814,0.33253588516746413,-0.1507177033492823,25
490.0729166666673,2025-01-28T19:00:55.112Z,-8.58133971291866,0.20813397129186603,-0.21770334928229665,25
495.286458333334,2025-01-28T19:00:55.117Z,-8.839712918660288,-0.05502392344497608,-0.19856459330143542,25
500.5000000000007,2025-01-28T19:00:55.122Z,-8.983253588516746,-0.08373205741626795,-0.20813397129186603,25
505.71354166666737,2025-01-28T19:00:55.127Z,-9.069377990430622,-0.03588516746411483,-0.20813397129186603,25
510.92708333333405,2025-01-28T19:00:55.132Z,-8.992822966507177,0.05502392344497608,-0.22727272727272727,25
516.1406250000007,2025-01-28T19:00:55.137Z,-8.820574162679426,0.07416267942583732,-0.17942583732057416,25
521.3541666666673,2025-01-28T19:00:55.141Z,-8.916267942583731,-0.01674641148325359,-0.14114832535885166,25
526.5677083333339,2025-01-28T19:00:55.146Z,-9.011961722488039,-0.16985645933014354,-0.19856459330143542,25
531.7812500000006,2025-01-28T19:00:55.151Z,-9.18421052631579,-0.24641148325358853,-0.11244019138755981,25
536.9947916666672,2025-01-28T19:00:55.156Z,-8.992822966507177,-0.10287081339712918,0.045454545454545456,25
542.2083333333338,2025-01-28T19:00:55.161Z,-8.801435406698564,-0.02631578947368421,0.09330143540669857,25
547.4218750000005,2025-01-28T19:00:55.166Z,-8.73444976076555,-0.045454545454545456,0.07416267942583732,25
552.6354166666671,2025-01-28T19:00:55.171Z,-8.753588516746412,-0.09330143540669857,0.07416267942583732,25
557.8489583333337,2025-01-28T19:00:55.176Z,-8.868421052631579,-0.12200956937799043,0.13157894736842105,25
563.0625000000003,2025-01-28T19:00:55.180Z,-8.811004784688995,-0.12200956937799043,0.24641148325358853,25
568.276041666667,2025-01-28T19:00:55.185Z,-8.772727272727273,-0.14114832535885166,0.22727272727272727,25
573.4895833333336,2025-01-28T19:00:55.190Z,-8.753588516746412,-0.17942583732057416,0.25598086124401914,25
578.7031250000002,2025-01-28T19:00:55.195Z,-8.638755980861244,-0.18899521531100477,0.16028708133971292,25
583.9166666666669,2025-01-28T19:00:55.200Z,-8.58133971291866,-0.19856459330143542,0.14114832535885166,25
589.1302083333335,2025-01-28T19:00:55.205Z,-8.648325358851675,-0.20813397129186603,0.1507177033492823,25
594.3437500000001,2025-01-28T19:00:55.210Z,-8.71531100478469,-0.25598086124401914,0.16028708133971292,25
599.5572916666667,2025-01-28T19:00:55.215Z,-8.619617224880383,-0.25598086124401914,0.26555023923444976,25
604.7708333333334,2025-01-28T19:00:55.219Z,-8.57177033492823,-0.17942583732057416,0.22727272727272727,25
609.984375,2025-01-28T19:00:55.224Z,-8.476076555023923,-0.045454545454545456,0.2751196172248804,25
615.1979166666666,2025-01-28T19:00:55.229Z,-8.504784688995215,0.11244019138755981,0.49521531100478466,25
620.4114583333333,2025-01-28T19:00:55.234Z,-8.944976076555024,0.16985645933014354,0.7631578947368421,25
625.6249999999999,2025-01-28T19:00:55.239Z,-9.442583732057416,0.21770334928229665,0.8205741626794258,25
630.8385416666665,2025-01-28T19:00:55.244Z,-9.796650717703349,0.3038277511961722,0.8971291866028708,25
636.0520833333331,2025-01-28T19:00:55.249Z,-9.95933014354067,0.4665071770334928,1.0023923444976077,25
641.2656249999998,2025-01-28T19:00:55.253Z,-9.854066985645932,0.8014354066985646,1.0311004784688995,25
646.4791666666664,2025-01-28T19:00:55.258Z,-9.767942583732058,0.7822966507177034,0.9736842105263158,25
651.692708333333,2025-01-28T19:00:55.263Z,-9.748803827751196,0.7344497607655502,0.8492822966507177,25
656.9062499999997,2025-01-28T19:00:55.268Z,-9.691387559808613,0.6100478468899522,0.7535885167464115,25
662.1197916666663,2025-01-28T19:00:55.273Z,-9.136363636363637,0.5047846889952153,0.6291866028708134,25
667.3333333333329,2025-01-28T19:00:55.278Z,-9.117224880382775,0.6578947368421053,0.38995215311004783,25
672.5468749999995,2025-01-28T19:00:55.283Z,-9.098086124401913,0.8301435406698564,-0.045454545454545456,25
677.7604166666662,2025-01-28T19:00:55.288Z,-9.117224880382775,0.8492822966507177,-0.48564593301435405,25
682.9739583333328,2025-01-28T19:00:55.292Z,-8.351674641148325,2.0167464114832536,-0.2751196172248804,25
688.1874999999994,2025-01-28T19:00:55.297Z,-8.141148325358852,2.1985645933014353,-0.38995215311004783,25
693.4010416666661,2025-01-28T19:00:55.302Z,-8.217703349282298,2.007177033492823,-0.48564593301435405,25
698.6145833333327,2025-01-28T19:00:55.307Z,-8.543062200956937,1.854066985645933,-0.49521531100478466,25
703.8281249999993,2025-01-28T19:00:55.312Z,-9.145933014354068,1.5861244019138756,-0.4090909090909091,25
709.041666666666,2025-01-28T19:00:55.317Z,-9.212918660287082,1.6531100478468899,-0.33253588516746413,25
714.2552083333326,2025-01-28T19:00:55.322Z,-9.145933014354068,1.7105263157894737,-0.20813397129186603,25
719.4687499999992,2025-01-28T19:00:55.327Z,-9.165071770334928,1.80622009569378,0,25
724.6822916666658,2025-01-28T19:00:55.331Z,-9.270334928229666,1.5287081339712918,0.19856459330143542,25
729.8958333333325,2025-01-28T19:00:55.336Z,-9.34688995215311,1.375598086124402,0.16985645933014354,25
735.1093749999991,2025-01-28T19:00:55.341Z,-9.366028708133971,1.1842105263157894,0.18899521531100477,25
740.3229166666657,2025-01-28T19:00:55.346Z,-9.308612440191387,1.1267942583732058,0.11244019138755981,25
745.5364583333323,2025-01-28T19:00:55.351Z,-9.174641148325358,0.9832535885167464,-0.16985645933014354,25
750.749999999999,2025-01-28T19:00:55.356Z,-8.992822966507177,0.8397129186602871,-0.23684210526315788,25
755.9635416666656,2025-01-28T19:00:55.361Z,-8.830143540669857,0.6674641148325359,-0.18899521531100477,25
761.1770833333322,2025-01-28T19:00:55.366Z,-8.74401913875598,0.41866028708133973,-0.13157894736842105,25
766.3906249999989,2025-01-28T19:00:55.370Z,-8.868421052631579,0.24641148325358853,-0.3133971291866029,25
771.6041666666655,2025-01-28T19:00:55.375Z,-8.944976076555024,0.33253588516746413,-0.284688995215311,25
776.8177083333321,2025-01-28T19:00:55.380Z,-9.05023923444976,0.38995215311004783,-0.26555023923444976,25
782.0312499999987,2025-01-28T19:00:55.385Z,-9.059808612440191,0.48564593301435405,-0.14114832535885166,25
787.2447916666654,2025-01-28T19:00:55.390Z,-9.069377990430622,0.6100478468899522,0.21770334928229665,25
792.458333333332,2025-01-28T19:00:55.395Z,-9.05023923444976,0.5143540669856459,0.4665071770334928,25
797.6718749999986,2025-01-28T19:00:55.400Z,-9.069377990430622,0.2942583732057416,0.6004784688995215,25
802.8854166666653,2025-01-28T19:00:55.404Z,-9.18421052631579,0.08373205741626795,0.7057416267942583,25
808.0989583333319,2025-01-28T19:00:55.409Z,-9.385167464114833,-0.11244019138755981,0.916267942583732,25
813.3124999999985,2025-01-28T19:00:55.414Z,-9.404306220095695,0.007177033492822967,1.0023923444976077,25
818.5260416666652,2025-01-28T19:00:55.419Z,-9.32775119617225,0.1507177033492823,1.0406698564593302,25
823.7395833333318,2025-01-28T19:00:55.424Z,-9.33732057416268,0.284688995215311,1.0215311004784688,25
828.9531249999984,2025-01-28T19:00:55.429Z,-9.471291866028707,0.2751196172248804,0.7248803827751196,25
834.166666666665,2025-01-28T19:00:55.434Z,-9.547846889952153,0.24641148325358853,0.5239234449760766,25
839.3802083333317,2025-01-28T19:00:55.439Z,-9.911483253588516,0.02631578947368421,0.23684210526315788,25
844.5937499999983,2025-01-28T19:00:55.443Z,-10.303827751196172,-0.284688995215311,0.16028708133971292,25
849.8072916666649,2025-01-28T19:00:55.448Z,-10.389952153110048,-0.25598086124401914,0.3229665071770335,25
855.0208333333316,2025-01-28T19:00:55.453Z,-11.452153110047847,-0.0645933014354067,0.007177033492822967,25
860.2343749999982,2025-01-28T19:00:55.458Z,-10.830143540669857,1.0023923444976077,0.9736842105263158,25
865.4479166666648,2025-01-28T19:00:55.463Z,-11.32775119617225,0.19856459330143542,-0.20813397129186603,25
870.6614583333314,2025-01-28T19:00:55.468Z,-10.839712918660288,0.3133971291866029,0.1507177033492823,25
875.8749999999981,2025-01-28T19:00:55.473Z,-10.638755980861244,0.42822966507177035,0.8205741626794258,25
881.0885416666647,2025-01-28T19:00:55.478Z,-10.677033492822966,0.4473684210526316,0.9449760765550239,25
886.3020833333313,2025-01-28T19:00:55.482Z,-10.705741626794259,0.22727272727272727,0.9066985645933014,25
891.515624999998,2025-01-28T19:00:55.487Z,-10.610047846889952,0.17942583732057416,0.7440191387559809,25
896.7291666666646,2025-01-28T19:00:55.492Z,-10.361244019138756,0.21770334928229665,0.7248803827751196,25
901.9427083333312,2025-01-28T19:00:55.497Z,-10.102870813397129,0.26555023923444976,0.715311004784689,25
907.1562499999978,2025-01-28T19:00:55.502Z,-9.758373205741627,0.3133971291866029,0.5526315789473685,25
912.3697916666645,2025-01-28T19:00:55.507Z,-9.557416267942584,0.3803827751196172,0.22727272727272727,25
917.5833333333311,2025-01-28T19:00:55.512Z,-9.33732057416268,0.39952153110047844,-0.03588516746411483,25
922.7968749999977,2025-01-28T19:00:55.516Z,-9.107655502392344,0.48564593301435405,-0.24641148325358853,25
928.0104166666644,2025-01-28T19:00:55.521Z,-8.629186602870814,0.6578947368421053,-0.5813397129186603,25
933.223958333331,2025-01-28T19:00:55.526Z,-8.332535885167465,0.7535885167464115,-0.6291866028708134,25
938.4374999999976,2025-01-28T19:00:55.531Z,-8.055023923444976,0.8779904306220095,-0.5909090909090909,25
943.6510416666642,2025-01-28T19:00:55.536Z,-7.854066985645933,0.916267942583732,-0.5813397129186603,25
948.8645833333309,2025-01-28T19:00:55.541Z,-7.614832535885167,0.916267942583732,-0.9641148325358851,25
954.0781249999975,2025-01-28T19:00:55.546Z,-7.547846889952153,1.0215311004784688,-1.2416267942583732,25
959.2916666666641,2025-01-28T19:00:55.551Z,-7.490430622009569,1.1363636363636365,-1.394736842105263,25
964.5052083333308,2025-01-28T19:00:55.555Z,-7.34688995215311,1.299043062200957,-1.5382775119617225,25
969.7187499999974,2025-01-28T19:00:55.560Z,-7.145933014354067,1.5478468899521531,-1.7679425837320575,25
974.932291666664,2025-01-28T19:00:55.565Z,-7.069377990430622,1.624401913875598,-1.825358851674641,25
980.1458333333306,2025-01-28T19:00:55.570Z,-6.983253588516747,1.5956937799043063,-1.7870813397129186,25
985.3593749999973,2025-01-28T19:00:55.575Z,-6.944976076555024,1.4617224880382775,-1.7488038277511961,25
990.5729166666639,2025-01-28T19:00:55.580Z,-6.964114832535885,1.145933014354067,-1.8157894736842106,25
995.7864583333305,2025-01-28T19:00:55.585Z,-6.944976076555024,1.0789473684210527,-1.8157894736842106,25
1001,2025-01-28T19:00:55.590Z,-7.011961722488039,1.069377990430622,-1.7488038277511961,25
1006.0555555555555,2025-01-28T19:00:55.595Z,-7.04066985645933,1.0119617224880382,-1.6818181818181819,25
1011.1111111111111,2025-01-28T19:00:55.601Z,-7.222488038277512,0.8588516746411483,-1.423444976076555,25
1016.1666666666666,2025-01-28T19:00:55.606Z,-7.413875598086125,0.7440191387559809,-1.2799043062200957,25
1021.2222222222222,2025-01-28T19:00:55.612Z,-7.633971291866029,0.6770334928229665,-1.1363636363636365,25
1026.2777777777778,2025-01-28T19:00:55.617Z,-7.873205741626794,0.6196172248803827,-1.0406698564593302,25
1031.3333333333335,2025-01-28T19:00:55.623Z,-8.246411483253588,0.562200956937799,-0.7727272727272727,25
1036.3888888888891,2025-01-28T19:00:55.628Z,-8.370813397129186,0.5334928229665071,-0.5717703349282297,25
1041.4444444444448,2025-01-28T19:00:55.634Z,-8.380382775119617,0.49521531100478466,-0.3038277511961722,25
1046.5000000000005,2025-01-28T19:00:55.640Z,-8.523923444976077,0.4090909090909091,0,25
1051.555555555556,2025-01-28T19:00:55.645Z,-8.782296650717702,0.07416267942583732,-0.03588516746411483,25
1056.6111111111118,2025-01-28T19:00:55.651Z,-8.9066985645933,0.0645933014354067,0,25
1061.6666666666674,2025-01-28T19:00:55.656Z,-9.002392344497608,0.01674641148325359,0.11244019138755981,25
1066.722222222223,2025-01-28T19:00:55.662Z,-8.916267942583731,-0.007177033492822967,0.10287081339712918,25
1071.7777777777787,2025-01-28T19:00:55.667Z,-8.361244019138756,-0.34210526315789475,0.045454545454545456,25
1076.8333333333344,2025-01-28T19:00:55.673Z,-8.236842105263158,-0.18899521531100477,-0.007177033492822967,25
1081.88888888889,2025-01-28T19:00:55.678Z,-8.188995215311005,-0.09330143540669857,-0.18899521531100477,25
1086.9444444444457,2025-01-28T19:00:55.684Z,-7.988038277511961,-0.045454545454545456,-0.5143540669856459,25
1092.0000000000014,2025-01-28T19:00:55.690Z,-7.6913875598086126,0.1507177033492823,-0.8205741626794258,25
1097.055555555557,2025-01-28T19:00:55.695Z,-7.672248803827751,0.25598086124401914,-1.0119617224880382,25
1102.1111111111127,2025-01-28T19:00:55.701Z,-7.6913875598086126,0.26555023923444976,-1.145933014354067,25
1107.1666666666683,2025-01-28T19:00:55.706Z,-7.911483253588517,0.2751196172248804,-1.1842105263157894,25
1112.222222222224,2025-01-28T19:00:55.712Z,-8.361244019138756,0.21770334928229665,-1.3468899521531101,25
1117.2777777777796,2025-01-28T19:00:55.717Z,-8.9066985645933,0.10287081339712918,-1.2799043062200957,25
1122.3333333333353,2025-01-28T19:00:55.723Z,-9.758373205741627,0,-0.9736842105263158,25
1127.388888888891,2025-01-28T19:00:55.728Z,-10.476076555023923,-0.284688995215311,-0.5334928229665071,25
1132.4444444444466,2025-01-28T19:00:55.734Z,-12.150717703349283,-0.9258373205741627,0.26555023923444976,25
1137.5000000000023,2025-01-28T19:00:55.740Z,-12.71531100478469,-0.9736842105263158,0.7248803827751196,25
1142.555555555558,2025-01-28T19:00:55.745Z,-12.849282296650717,-0.8971291866028708,1.0598086124401913,25
1147.6111111111136,2025-01-28T19:00:55.751Z,-12.629186602870814,-0.8014354066985646,1.2033492822966507,25
1152.6666666666692,2025-01-28T19:00:55.756Z,-11.710526315789474,-0.3038277511961722,1.4904306220095693,25
1157.722222222225,2025-01-28T19:00:55.762Z,-11.059808612440191,-0.14114832535885166,1.1555023923444976,25
1162.7777777777806,2025-01-28T19:00:55.767Z,-10.495215311004785,0.03588516746411483,0.8588516746411483,25
1167.8333333333362,2025-01-28T19:00:55.773Z,-9.863636363636363,0.22727272727272727,0.47607655502392343,25
1172.8888888888919,2025-01-28T19:00:55.778Z,-8.495215311004785,0.562200956937799,-0.7727272727272727,25
1177.9444444444475,2025-01-28T19:00:55.784Z,-7.930622009569378,0.7535885167464115,-1.4712918660287082,25
1183.0000000000032,2025-01-28T19:00:55.790Z,-7.452153110047847,1.0311004784688995,-1.8923444976076556,25
1188.0555555555588,2025-01-28T19:00:55.795Z,-7.107655502392345,1.270334928229665,-2.2655502392344498,25
1193.1111111111145,2025-01-28T19:00:55.801Z,-6.638755980861244,1.6531100478468899,-2.8684210526315788,25
1198.1666666666702,2025-01-28T19:00:55.806Z,-6.4952153110047846,1.8444976076555024,-3.174641148325359,25
1203.2222222222258,2025-01-28T19:00:55.812Z,-6.456937799043062,1.9114832535885167,-3.327751196172249,25
1208.2777777777815,2025-01-28T19:00:55.817Z,-6.41866028708134,1.9497607655502391,-3.3373205741626792,25
1213.3333333333371,2025-01-28T19:00:55.823Z,-6.667464114832536,1.7200956937799043,-3.1937799043062203,25
1218.3888888888928,2025-01-28T19:00:55.828Z,-7.078947368421052,1.4330143540669857,-2.897129186602871,25
1223.4444444444484,2025-01-28T19:00:55.834Z,-7.480861244019139,1.1555023923444976,-2.4569377990430623,25
1228.500000000004,2025-01-28T19:00:55.840Z,-8.351674641148325,0.5717703349282297,-1.777511961722488,25
1233.5555555555597,2025-01-28T19:00:55.845Z,-8.73444976076555,0.361244019138756,-1.375598086124402,25
1238.6111111111154,2025-01-28T19:00:55.851Z,-9.136363636363637,0.17942583732057416,-0.9449760765550239,25
1243.666666666671,2025-01-28T19:00:55.856Z,-9.509569377990431,0,-0.5430622009569378,25
1248.7222222222267,2025-01-28T19:00:55.862Z,-10.25598086124402,-0.23684210526315788,0.045454545454545456,25
1253.7777777777824,2025-01-28T19:00:55.867Z,-10.41866028708134,-0.35167464114832536,0.18899521531100477,25
1258.833333333338,2025-01-28T19:00:55.873Z,-10.504784688995215,-0.4090909090909091,0.21770334928229665,25
1263.8888888888937,2025-01-28T19:00:55.878Z,-10.42822966507177,-0.4090909090909091,0.3133971291866029,25
1268.9444444444493,2025-01-28T19:00:55.884Z,-10.131578947368421,-0.3038277511961722,0.361244019138756,25
1274.000000000005,2025-01-28T19:00:55.890Z,-10.188995215311005,-0.2942583732057416,0.08373205741626795,25
1279.0555555555607,2025-01-28T19:00:55.895Z,-10.217703349282298,-0.25598086124401914,-0.25598086124401914,25
1284.1111111111163,2025-01-28T19:00:55.901Z,-10.102870813397129,-0.11244019138755981,-0.43779904306220097,25
1289.166666666672,2025-01-28T19:00:55.906Z,-9.279904306220097,0.23684210526315788,-0.6291866028708134,25
1294.2222222222276,2025-01-28T19:00:55.912Z,-8.897129186602871,0.35167464114832536,-0.6961722488038278,25
1299.2777777777833,2025-01-28T19:00:55.917Z,-8.657894736842104,0.4090909090909091,-0.868421052631579,25
1304.333333333339,2025-01-28T19:00:55.923Z,-8.485645933014354,0.3803827751196172,-1.0980861244019138,25
1309.3888888888946,2025-01-28T19:00:55.928Z,-8.351674641148325,0.43779904306220097,-1.4043062200956937,25
1314.4444444444503,2025-01-28T19:00:55.934Z,-8.313397129186603,0.5430622009569378,-1.3660287081339713,25
