cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision
38594.111111111095,2025-01-28T19:01:33.210Z,23.7236507,90.4111355,9.932485963400403,0.628,1.67,3,213
38649.722222222204,2025-01-28T19:01:33.265Z,23.7236498,90.4111351,10.020485963400404,0.699,1.66,3,213
38705.333333333314,2025-01-28T19:01:33.320Z,23.7236491,90.4111355,10.040485963400407,0.751,1.67,3,213
38760.94444444442,2025-01-28T19:01:33.375Z,23.7236486,90.4111358,10.032485963400404,0.77,1.68,3,213
38816.55555555553,2025-01-28T19:01:33.430Z,23.7236482,90.4111359,10.010485963400406,0.752,1.68,3,213
38872.16666666664,2025-01-28T19:01:33.485Z,23.7236477,90.4111356,10.014485963400404,0.781,1.67,3,213
38927.77777777775,2025-01-28T19:01:33.540Z,23.7236471,90.411135,10.014485963400404,0.831,1.67,3,213
38983.38888888886,2025-01-28T19:01:33.595Z,23.7236465,90.4111348,10.093485963400404,0.871,1.69,3,213
39039,2025-01-28T19:01:33.650Z,23.7236461,90.4111344,10.160485963400404,0.882,1.7,3,187
39094.61111111111,2025-01-28T19:01:33.705Z,23.7236458,90.4111345,10.183485963400408,0.859,1.69,3,187
39150.22222222222,2025-01-28T19:01:33.760Z,23.7236454,90.4111346,10.181485963400405,0.838,1.67,3,187
39205.83333333333,2025-01-28T19:01:33.815Z,23.7236453,90.4111348,10.159485963400407,0.778,1.66,3,187
39261.44444444444,2025-01-28T19:01:33.870Z,23.7236449,90.4111353,10.141485963400406,0.756,1.62,3,187
39317.05555555555,2025-01-28T19:01:33.925Z,23.7236441,90.4111359,10.044485963400405,0.824,1.61,3,187
39372.66666666666,2025-01-28T19:01:33.980Z,23.7236433,90.4111365,9.889485963400404,0.911,1.64,3,187
39428.27777777777,2025-01-28T19:01:34.035Z,23.7236428,90.4111373,9.815485963400405,0.939,1.7,3,187
39483.888888888876,2025-01-28T19:01:34.090Z,23.7236425,90.4111381,9.778485963400406,0.905,1.71,3,187
39539.499999999985,2025-01-28T19:01:34.145Z,23.723642,90.4111388,9.685485963400403,0.904,1.69,3,187
39595.111111111095,2025-01-28T19:01:34.200Z,23.7236415,90.41114,9.535485963400404,0.96,1.69,3,187
39650.722222222204,2025-01-28T19:01:34.255Z,23.7236409,90.4111409,9.367485963400405,1.003,1.73,3,187
39706.333333333314,2025-01-28T19:01:34.310Z,23.7236403,90.4111419,9.199485963400406,1.053,1.76,3,187
39761.94444444442,2025-01-28T19:01:34.365Z,23.7236396,90.4111427,9.003485963400408,1.121,1.8,3,187
39817.55555555553,2025-01-28T19:01:34.420Z,23.7236389,90.4111438,8.879485963400406,1.186,1.85,3,187
39873.16666666664,2025-01-28T19:01:34.475Z,23.7236382,90.4111449,8.765485963400401,1.224,1.9,3,187
39928.77777777775,2025-01-28T19:01:34.530Z,23.7236377,90.4111462,8.669485963400405,1.191,1.92,3,187
39984.38888888886,2025-01-28T19:01:34.585Z,23.7236371,90.4111468,8.529485963400404,1.176,1.9,3,187
40040,2025-01-28T19:01:34.640Z,23.7236363,90.4111472,8.497485963400408,1.211,1.89,3,160
40095.61111111111,2025-01-28T19:01:34.695Z,23.7236361,90.4111476,8.4424859634004,1.063,1.9,3,160
40151.22222222222,2025-01-28T19:01:34.750Z,23.723636,90.411148,8.362485963400403,0.953,1.8,3,160
40206.83333333333,2025-01-28T19:01:34.805Z,23.7236355,90.4111483,8.269485963400406,0.988,1.73,3,160
40262.44444444444,2025-01-28T19:01:34.860Z,23.7236351,90.4111484,8.123485963400405,1.002,1.75,3,160
40318.05555555555,2025-01-28T19:01:34.915Z,23.7236349,90.4111484,7.983485963400405,0.952,1.76,3,160
40373.66666666666,2025-01-28T19:01:34.970Z,23.7236348,90.4111485,7.816485963400403,0.891,1.74,3,160
40429.27777777777,2025-01-28T19:01:35.025Z,23.7236344,90.4111484,7.683485963400408,0.891,1.71,3,160
40484.888888888876,2025-01-28T19:01:35.080Z,23.7236338,90.4111485,7.577485963400406,0.94,1.72,3,160
40540.499999999985,2025-01-28T19:01:35.135Z,23.7236331,90.4111483,7.596485963400404,0.979,1.74,3,160
40596.111111111095,2025-01-28T19:01:35.190Z,23.7236324,90.411148,7.551485963400403,1.018,1.76,3,160
40651.722222222204,2025-01-28T19:01:35.245Z,23.7236317,90.411148,7.526485963400404,1.027,1.78,3,160
40707.333333333314,2025-01-28T19:01:35.300Z,23.7236311,90.4111485,7.559485963400405,1.033,1.78,3,160
40762.94444444442,2025-01-28T19:01:35.355Z,23.7236306,90.4111485,7.552485963400407,0.984,1.77,3,160
40818.55555555553,2025-01-28T19:01:35.410Z,23.7236302,90.4111486,7.538485963400404,0.967,1.73,3,160
40874.16666666664,2025-01-28T19:01:35.465Z,23.7236297,90.411148,7.479485963400407,0.945,1.72,3,160
40929.77777777775,2025-01-28T19:01:35.520Z,23.7236295,90.4111474,7.386485963400403,0.897,1.71,3,160
40985.38888888886,2025-01-28T19:01:35.575Z,23.723629,90.4111466,7.304485963400403,0.895,1.69,3,160
41041,2025-01-28T19:01:35.630Z,23.7236283,90.4111458,7.218485963400404,0.974,1.69,3,172
41093.68421052631,2025-01-28T19:01:35.685Z,23.7236275,90.4111451,7.141485963400406,1.047,1.73,3,172
41146.368421052626,2025-01-28T19:01:35.740Z,23.7236269,90.4111449,7.1124859634004025,1.044,1.78,3,172
41199.05263157894,2025-01-28T19:01:35.795Z,23.7236266,90.4111447,7.081485963400404,0.993,1.77,3,172
41251.73684210525,2025-01-28T19:01:35.850Z,23.7236265,90.4111442,7.000485963400408,0.939,1.74,3,172
41304.421052631566,2025-01-28T19:01:35.905Z,23.7236261,90.411144,7.007485963400406,0.906,1.71,3,172
41357.10526315788,2025-01-28T19:01:35.960Z,23.7236254,90.4111443,7.042485963400402,0.903,1.69,3,172
41409.78947368419,2025-01-28T19:01:36.015Z,23.7236244,90.4111447,7.111485963400405,0.94,1.68,3,172
41462.473684210505,2025-01-28T19:01:36.070Z,23.7236236,90.4111449,7.155485963400402,0.957,1.68,3,172
41515.15789473682,2025-01-28T19:01:36.125Z,23.7236227,90.411145,7.238485963400407,0.983,1.68,3,172
41567.84210526313,2025-01-28T19:01:36.180Z,23.7236218,90.4111446,7.255485963400403,1.039,1.68,3,172
41620.526315789444,2025-01-28T19:01:36.235Z,23.7236211,90.4111444,7.3054859634004075,1.074,1.71,3,172
41673.21052631576,2025-01-28T19:01:36.290Z,23.7236202,90.4111435,7.286485963400402,1.137,1.72,3,172
41725.89473684207,2025-01-28T19:01:36.345Z,23.7236192,90.4111429,7.2984859634004025,1.185,1.76,3,172
41778.57894736838,2025-01-28T19:01:36.400Z,23.7236182,90.4111429,7.249485963400403,1.258,1.79,3,172
41831.2631578947,2025-01-28T19:01:36.455Z,23.7236169,90.4111426,7.249485963400403,1.343,1.83,3,172
41883.94736842101,2025-01-28T19:01:36.510Z,23.7236155,90.4111424,7.260485963400406,1.439,1.89,3,172
41936.63157894732,2025-01-28T19:01:36.565Z,23.7236143,90.4111425,7.211485963400406,1.481,1.95,3,172
41989.315789473636,2025-01-28T19:01:36.620Z,23.7236131,90.4111423,7.222485963400402,1.521,1.97,3,172
42042,2025-01-28T19:01:36.675Z,23.723612,90.4111426,7.176485963400403,1.548,1.99,3,156
42097.61111111111,2025-01-28T19:01:36.730Z,23.7236104,90.4111432,7.115485963400403,1.631,2.01,3,156
42153.22222222222,2025-01-28T19:01:36.785Z,23.7236098,90.4111434,7.035485963400404,1.612,2.07,3,156
42208.83333333333,2025-01-28T19:01:36.840Z,23.7236092,90.4111438,6.991485963400407,1.587,2.06,3,156
42264.44444444444,2025-01-28T19:01:36.895Z,23.7236088,90.4111448,6.990485963400403,1.528,2.03,3,156
42320.05555555555,2025-01-28T19:01:36.950Z,23.7236082,90.411145,6.919485963400405,1.499,1.98,3,156
42375.66666666666,2025-01-28T19:01:37.005Z,23.7236075,90.4111451,6.849485963400404,1.497,1.96,3,156
42431.27777777777,2025-01-28T19:01:37.060Z,23.7236066,90.4111448,6.792485963400402,1.537,1.95,3,156
42486.888888888876,2025-01-28T19:01:37.115Z,23.7236056,90.4111447,6.7644859634004035,1.569,1.98,3,156
42542.499999999985,2025-01-28T19:01:37.170Z,23.7236046,90.4111447,6.745485963400405,1.603,2,3,156
42598.111111111095,2025-01-28T19:01:37.225Z,23.7236042,90.4111444,6.732485963400407,1.568,2.02,3,156
42653.722222222204,2025-01-28T19:01:37.280Z,23.7236036,90.4111437,6.658485963400402,1.587,1.98,3,156
42709.333333333314,2025-01-28T19:01:37.335Z,23.723603,90.4111432,6.595485963400407,1.602,2,3,156
42764.94444444442,2025-01-28T19:01:37.390Z,23.7236026,90.4111429,6.564485963400408,1.579,2.01,3,156
42820.55555555553,2025-01-28T19:01:37.445Z,23.7236025,90.4111432,6.597485963400402,1.496,1.98,3,156
42876.16666666664,2025-01-28T19:01:37.500Z,23.7236022,90.4111424,6.6564859634004065,1.508,1.91,3,156
42931.77777777775,2025-01-28T19:01:37.555Z,23.7236011,90.4111429,6.564485963400408,1.547,1.91,3,156
42987.38888888886,2025-01-28T19:01:37.610Z,23.7236004,90.411143,6.471485963400404,1.551,1.94,3,156
43043,2025-01-28T19:01:37.665Z,23.7236003,90.4111435,6.364485963400405,1.478,1.94,3,214
43101.882352941175,2025-01-28T19:01:37.723Z,23.7236002,90.4111439,6.306485963400405,1.393,1.88,3,214
43160.76470588235,2025-01-28T19:01:37.781Z,23.7235999,90.4111443,6.292485963400402,1.329,1.81,3,214
43219.647058823524,2025-01-28T19:01:37.839Z,23.7235994,90.4111456,6.207485963400401,1.231,1.75,3,214
43278.5294117647,2025-01-28T19:01:37.897Z,23.7235991,90.4111469,6.076485963400401,1.135,1.67,3,214
43337.411764705874,2025-01-28T19:01:37.956Z,23.7235983,90.4111481,5.919485963400405,1.115,1.6,3,214
43396.29411764705,2025-01-28T19:01:38.014Z,23.7235974,90.4111494,5.736485963400405,1.112,1.59,3,214
43455.17647058822,2025-01-28T19:01:38.072Z,23.7235966,90.4111506,5.522485963400406,1.102,1.6,3,214
43514.0588235294,2025-01-28T19:01:38.130Z,23.7235955,90.4111512,5.404485963400404,1.141,1.6,3,214
43572.94117647057,2025-01-28T19:01:38.189Z,23.7235951,90.4111516,5.316485963400403,1.127,1.63,3,214
43631.82352941175,2025-01-28T19:01:38.247Z,23.7235945,90.411152,5.214485963400406,1.131,1.61,3,214
43690.70588235292,2025-01-28T19:01:38.305Z,23.723594,90.4111523,5.096485963400404,1.134,1.62,3,214
43749.5882352941,2025-01-28T19:01:38.363Z,23.7235934,90.4111528,4.949485963400406,1.133,1.62,3,214
43808.47058823527,2025-01-28T19:01:38.422Z,23.7235926,90.4111532,4.831485963400404,1.164,1.63,3,214
43867.35294117645,2025-01-28T19:01:38.480Z,23.7235918,90.411154,4.691485963400403,1.168,1.65,3,214
43926.23529411762,2025-01-28T19:01:38.538Z,23.7235911,90.4111552,4.513485963400406,1.133,1.66,3,214
43985.117647058796,2025-01-28T19:01:38.596Z,23.7235903,90.4111562,4.2544859634004055,1.052,1.64,3,214
44044,2025-01-28T19:01:38.655Z,23.7235904,90.411157,4.062485963400405,0.962,1.59,3,214
44096.68421052631,2025-01-28T19:01:38.710Z,23.7235901,90.4111577,3.8934859634004013,0.93,1.54,3,214
44149.368421052626,2025-01-28T19:01:38.765Z,23.7235899,90.4111589,3.688485963400403,0.873,1.53,3,214
44202.05263157894,2025-01-28T19:01:38.820Z,23.723589,90.4111597,3.462485963400404,0.921,1.5,3,214
44254.73684210525,2025-01-28T19:01:38.875Z,23.7235883,90.4111606,3.2854859634004043,0.928,1.54,3,214
44307.421052631566,2025-01-28T19:01:38.930Z,23.7235875,90.411162,3.1154859634004026,0.949,1.56,3,214
44360.10526315788,2025-01-28T19:01:38.985Z,23.7235873,90.4111634,2.9264859634004026,0.918,1.57,3,214
44412.78947368419,2025-01-28T19:01:39.040Z,23.7235863,90.4111649,2.678485963400405,0.985,1.56,3,214
44465.473684210505,2025-01-28T19:01:39.095Z,23.7235854,90.4111661,2.5044859634004055,1.06,1.62,3,214
44518.15789473682,2025-01-28T19:01:39.150Z,23.7235845,90.4111673,2.3924859634004036,1.125,1.67,3,214
44570.84210526313,2025-01-28T19:01:39.205Z,23.7235836,90.4111688,2.2304859634004046,1.17,1.71,3,214
44623.526315789444,2025-01-28T19:01:39.260Z,23.723581,90.4111699,1.9734859634004067,1.466,1.74,3,214
44676.21052631576,2025-01-28T19:01:39.315Z,23.7235792,90.4111713,1.7614859634004034,1.616,1.97,3,214
44728.89473684207,2025-01-28T19:01:39.370Z,23.7235779,90.4111722,1.5314859634004065,1.692,2.09,3,214
44781.57894736838,2025-01-28T19:01:39.425Z,23.7235765,90.4111732,1.2874859634004068,1.787,2.15,3,214
44834.2631578947,2025-01-28T19:01:39.480Z,23.7235752,90.4111742,1.0324859634004042,1.87,2.24,3,214
44886.94736842101,2025-01-28T19:01:39.535Z,23.7235739,90.4111754,0.7794859634004041,1.963,2.32,3,214
44939.63157894732,2025-01-28T19:01:39.590Z,23.7235726,90.4111764,0.5254859634004063,2.026,2.4,3,214
44992.315789473636,2025-01-28T19:01:39.645Z,23.7235712,90.4111771,0.27448596340040154,2.091,2.46,3,214
45045,2025-01-28T19:01:39.700Z,23.7235704,90.411178,0.046485963400407115,2.063,2.52,3,167
45107.5625,2025-01-28T19:01:39.758Z,23.7235692,90.4111792,-0.20051403659959277,2.152,2.51,3,167
45170.125,2025-01-28T19:01:39.816Z,23.723568,90.4111803,-0.4745140365995937,2.225,2.59,3,167
45232.6875,2025-01-28T19:01:39.875Z,23.7235669,90.4111813,-0.7365140365995941,2.279,2.66,3,167
45295.25,2025-01-28T19:01:39.933Z,23.723566,90.4111822,-0.9895140365995942,2.248,2.72,3,167
45357.8125,2025-01-28T19:01:39.992Z,23.7235655,90.4111832,-1.2625140365995975,2.143,2.7,3,167
45420.375,2025-01-28T19:01:40.050Z,23.7235648,90.411184,-1.483514036599594,2.092,2.62,3,167
45482.9375,2025-01-28T19:01:40.109Z,23.723564,90.4111846,-1.6925140365995972,2.086,2.59,3,167
45545.5,2025-01-28T19:01:40.167Z,23.7235631,90.4111851,-1.9275140365995966,2.066,2.59,3,167
45608.0625,2025-01-28T19:01:40.225Z,23.7235616,90.4111862,-2.2155140365995933,1.974,2.58,3,167
45670.625,2025-01-28T19:01:40.284Z,23.7235612,90.4111871,-2.3905140365995976,1.886,2.51,3,167
45733.1875,2025-01-28T19:01:40.342Z,23.7235602,90.4111874,-2.6435140365995977,1.988,2.44,3,167
45795.75,2025-01-28T19:01:40.401Z,23.7235597,90.4111881,-2.9015140365995933,1.955,2.53,3,167
45858.3125,2025-01-28T19:01:40.459Z,23.7235594,90.4111885,-3.1545140365995934,1.85,2.52,3,167
45920.875,2025-01-28T19:01:40.518Z,23.7235583,90.4111889,-3.300514036599594,1.942,2.45,3,167
45983.4375,2025-01-28T19:01:40.576Z,23.7235575,90.4111891,-3.4185140365995963,1.926,2.52,3,167
46046,2025-01-28T19:01:40.635Z,23.7235565,90.4111902,-3.5795140365995977,1.931,2.5,3,153
46098.68421052631,2025-01-28T19:01:40.690Z,23.7235558,90.4111919,-3.757514036599595,1.88,2.5,3,153
46151.368421052626,2025-01-28T19:01:40.745Z,23.7235553,90.4111926,-3.9815140365995987,1.885,2.47,3,153
46204.05263157894,2025-01-28T19:01:40.800Z,23.7235536,90.4111937,-4.2555140365995925,2.045,2.48,3,153
46256.73684210525,2025-01-28T19:01:40.855Z,23.7235526,90.4111955,-4.601514036599596,2.127,2.61,3,153
46309.421052631566,2025-01-28T19:01:40.910Z,23.7235516,90.4111969,-4.774514036599598,2.141,2.69,3,153
46362.10526315788,2025-01-28T19:01:40.965Z,23.7235508,90.4111982,-4.913514036599594,2.124,2.71,3,153
46414.78947368419,2025-01-28T19:01:41.020Z,23.7235498,90.4111999,-5.0225140365995955,2.15,2.69,3,153
46467.473684210505,2025-01-28T19:01:41.075Z,23.7235492,90.4112009,-5.260514036599595,2.142,2.7,3,153
46520.15789473682,2025-01-28T19:01:41.130Z,23.7235488,90.4112017,-5.510514036599595,2.086,2.7,3,153
46572.84210526313,2025-01-28T19:01:41.185Z,23.7235485,90.4112027,-5.702514036599595,2.037,2.66,3,153
46625.526315789444,2025-01-28T19:01:41.240Z,23.7235481,90.4112039,-5.928514036599594,1.999,2.63,3,153
46678.21052631576,2025-01-28T19:01:41.295Z,23.7235473,90.4112054,-6.1845140365995945,1.966,2.6,3,153
46730.89473684207,2025-01-28T19:01:41.350Z,23.7235464,90.4112069,-6.391514036599595,1.964,2.58,3,153
46783.57894736838,2025-01-28T19:01:41.405Z,23.723546,90.4112081,-6.579514036599598,1.899,2.58,3,153
46836.2631578947,2025-01-28T19:01:41.460Z,23.7235457,90.4112093,-6.676514036599599,1.824,2.53,3,153
46888.94736842101,2025-01-28T19:01:41.515Z,23.7235451,90.4112105,-6.8265140365995975,1.803,2.47,3,153
46941.63157894732,2025-01-28T19:01:41.570Z,23.7235442,90.411212,-6.977514036599594,1.861,2.45,3,153
46994.315789473636,2025-01-28T19:01:41.625Z,23.7235434,90.4112135,-7.146514036599598,1.897,2.49,3,153
47047,2025-01-28T19:01:41.680Z,23.7235429,90.4112152,-7.3095140365995945,1.836,2.52,3,199
47099.68421052631,2025-01-28T19:01:41.735Z,23.7235427,90.4112164,-7.330514036599595,1.739,2.47,3,199
47152.368421052626,2025-01-28T19:01:41.790Z,23.7235428,90.4112175,-7.450514036599593,1.664,2.38,3,199
47205.05263157894,2025-01-28T19:01:41.845Z,23.7235428,90.4112179,-7.579514036599598,1.588,2.31,3,199
47257.73684210525,2025-01-28T19:01:41.900Z,23.7235429,90.4112187,-7.761514036599593,1.557,2.26,3,199
47310.421052631566,2025-01-28T19:01:41.955Z,23.7235433,90.4112196,-7.896514036599598,1.514,2.24,3,199
47363.10526315788,2025-01-28T19:01:42.010Z,23.7235436,90.4112205,-8.145514036599593,1.436,2.21,3,199
47415.78947368419,2025-01-28T19:01:42.065Z,23.723544,90.4112213,-8.405514036599598,1.366,2.16,3,199
47468.473684210505,2025-01-28T19:01:42.120Z,23.7235443,90.4112221,-8.460514036599598,1.307,2.13,3,199
47521.15789473682,2025-01-28T19:01:42.175Z,23.7235446,90.4112226,-8.491514036599597,1.213,2.08,3,199
47573.84210526313,2025-01-28T19:01:42.230Z,23.7235444,90.4112239,-8.620514036599594,1.259,2,3,199
47626.526315789444,2025-01-28T19:01:42.285Z,23.7235441,90.4112241,-8.438514036599592,1.238,2.03,3,199
47679.21052631576,2025-01-28T19:01:42.340Z,23.7235436,90.411226,-8.679514036599599,1.314,1.98,3,199
47731.89473684207,2025-01-28T19:01:42.395Z,23.7235433,90.4112279,-9.017514036599593,1.355,2.03,3,199
47784.57894736838,2025-01-28T19:01:42.450Z,23.723543,90.4112295,-9.193514036599595,1.363,2.07,3,199
47837.2631578947,2025-01-28T19:01:42.505Z,23.7235428,90.4112303,-9.283514036599598,1.35,2.08,3,199
47889.94736842101,2025-01-28T19:01:42.560Z,23.7235427,90.4112309,-9.376514036599602,1.31,2.06,3,199
47942.63157894732,2025-01-28T19:01:42.615Z,23.7235424,90.4112315,-9.4685140365996,1.316,2.03,3,199
47995.315789473636,2025-01-28T19:01:42.670Z,23.7235423,90.4112314,-9.489514036599601,1.282,2.03,3,199
48048,2025-01-28T19:01:42.725Z,23.7235423,90.4112309,-9.297514036599594,1.18,2,3,235
48106.882352941175,2025-01-28T19:01:42.780Z,23.7235415,90.4112313,-9.32051403659959,1.24,1.91,3,235
48165.76470588235,2025-01-28T19:01:42.835Z,23.723541,90.4112317,-9.434514036599595,1.303,1.94,3,235
48224.647058823524,2025-01-28T19:01:42.890Z,23.7235406,90.4112319,-9.500514036599597,1.335,1.98,3,235
48283.5294117647,2025-01-28T19:01:42.945Z,23.7235404,90.4112319,-9.493514036599592,1.315,2.01,3,235
48342.411764705874,2025-01-28T19:01:43.000Z,23.7235402,90.4112317,-9.4655140365996,1.289,1.98,3,235
48401.29411764705,2025-01-28T19:01:43.055Z,23.72354,90.4112318,-9.486514036599601,1.278,1.96,3,235
48460.17647058822,2025-01-28T19:01:43.110Z,23.7235401,90.4112316,-9.500514036599597,1.235,1.95,3,235
48519.0588235294,2025-01-28T19:01:43.165Z,23.7235407,90.4112308,-9.514514036599593,1.107,1.91,3,235
48577.94117647057,2025-01-28T19:01:43.220Z,23.7235409,90.4112303,-9.503514036599597,1.038,1.83,3,235
48636.82352941175,2025-01-28T19:01:43.275Z,23.7235412,90.4112297,-9.502514036599592,0.955,1.78,3,235
48695.70588235292,2025-01-28T19:01:43.330Z,23.7235411,90.4112296,-9.54351403659959,0.924,1.73,3,235
48754.5882352941,2025-01-28T19:01:43.385Z,23.723541,90.4112297,-9.597514036599591,0.919,1.71,3,235
48813.47058823527,2025-01-28T19:01:43.440Z,23.7235406,90.41123,-9.604514036599596,0.968,1.7,3,235
48872.35294117645,2025-01-28T19:01:43.495Z,23.7235402,90.4112299,-9.603514036599591,0.992,1.72,3,235
48931.23529411762,2025-01-28T19:01:43.550Z,23.7235402,90.4112297,-9.5785140365996,0.998,1.73,3,235
48990.117647058796,2025-01-28T19:01:43.605Z,23.7235401,90.41123,-9.657514036599594,1.02,1.72,3,235
49049,2025-01-28T19:01:43.660Z,23.7235403,90.4112308,-9.7155140365996,1.072,1.74,3,195
49104.61111111111,2025-01-28T19:01:43.715Z,23.7235402,90.4112312,-9.82951403659959,1.078,1.77,3,195
49160.22222222222,2025-01-28T19:01:43.770Z,23.7235398,90.4112319,-9.9475140365996,1.118,1.78,3,195
49215.83333333333,2025-01-28T19:01:43.825Z,23.7235399,90.4112323,-10.065514036599595,1.077,1.8,3,195
49271.44444444444,2025-01-28T19:01:43.880Z,23.7235395,90.4112331,-10.19851403659959,1.12,1.78,3,195
49327.05555555555,2025-01-28T19:01:43.935Z,23.7235395,90.4112335,-10.300514036599594,1.111,1.81,3,195
49382.66666666666,2025-01-28T19:01:43.990Z,23.723539,90.4112338,-10.386514036599593,1.134,1.81,3,195
49438.27777777777,2025-01-28T19:01:44.045Z,23.7235384,90.4112339,-10.4385140365996,1.16,1.82,3,195
49493.888888888876,2025-01-28T19:01:44.100Z,23.723538,90.4112343,-10.532514036599594,1.182,1.84,3,195
49549.499999999985,2025-01-28T19:01:44.155Z,23.7235377,90.4112345,-10.603514036599591,1.166,1.85,3,195
49605.111111111095,2025-01-28T19:01:44.210Z,23.7235372,90.411235,-10.783514036599598,1.197,1.84,3,195
49660.722222222204,2025-01-28T19:01:44.265Z,23.7235371,90.4112351,-10.866514036599597,1.164,1.87,3,195
49716.333333333314,2025-01-28T19:01:44.320Z,23.7235369,90.4112349,-10.920514036599599,1.107,1.85,3,195
49771.94444444442,2025-01-28T19:01:44.375Z,23.7235367,90.4112347,-10.963514036599591,1.063,1.81,3,195
49827.55555555553,2025-01-28T19:01:44.430Z,23.7235367,90.4112338,-10.9535140365996,0.941,1.78,3,195
49883.16666666664,2025-01-28T19:01:44.485Z,23.7235364,90.4112338,-11.031514036599589,0.954,1.7,3,195
49938.77777777775,2025-01-28T19:01:44.540Z,23.7235368,90.4112343,-11.166514036599594,0.873,1.71,3,195
49994.38888888886,2025-01-28T19:01:44.595Z,23.7235373,90.4112348,-11.3225140365996,0.8,1.66,3,195
50050,2025-01-28T19:01:44.650Z,23.7235378,90.411235,-11.4715140365996,0.722,1.63,3,165
50102.68421052631,2025-01-28T19:01:44.705Z,23.723537,90.4112347,-11.535514036599594,0.802,1.6,3,165
50155.368421052626,2025-01-28T19:01:44.760Z,23.7235367,90.4112351,-11.648514036599593,0.846,1.64,3,165
50208.05263157894,2025-01-28T19:01:44.815Z,23.7235358,90.4112364,-11.836514036599596,1.01,1.67,3,165
50260.73684210525,2025-01-28T19:01:44.870Z,23.7235356,90.4112369,-11.946514036599595,1.026,1.77,3,165
50313.421052631566,2025-01-28T19:01:44.925Z,23.7235359,90.4112364,-11.981514036599592,0.914,1.78,3,165
50366.10526315788,2025-01-28T19:01:44.980Z,23.7235359,90.4112366,-12.083514036599595,0.895,1.71,3,165
50418.78947368419,2025-01-28T19:01:45.035Z,23.7235357,90.4112367,-12.166514036599594,0.884,1.7,3,165
50471.473684210505,2025-01-28T19:01:45.090Z,23.7235357,90.4112368,-12.251514036599602,0.862,1.69,3,165
50524.15789473682,2025-01-28T19:01:45.145Z,23.7235357,90.4112372,-12.360514036599596,0.85,1.68,3,165
50576.84210526313,2025-01-28T19:01:45.200Z,23.7235357,90.4112376,-12.463514036599591,0.841,1.68,3,165
50629.526315789444,2025-01-28T19:01:45.255Z,23.7235359,90.4112381,-12.583514036599595,0.821,1.67,3,165
50682.21052631576,2025-01-28T19:01:45.310Z,23.7235361,90.4112386,-12.6945140365996,0.802,1.67,3,165
50734.89473684207,2025-01-28T19:01:45.365Z,23.7235362,90.4112389,-12.792514036599599,0.795,1.66,3,165
50787.57894736838,2025-01-28T19:01:45.420Z,23.7235358,90.4112389,-12.887514036599597,0.828,1.66,3,165
50840.2631578947,2025-01-28T19:01:45.475Z,23.7235358,90.4112395,-13.026514036599593,0.844,1.67,3,165
50892.94736842101,2025-01-28T19:01:45.530Z,23.7235357,90.4112396,-13.112514036599592,0.847,1.69,3,165
50945.63157894732,2025-01-28T19:01:45.585Z,23.7235356,90.4112398,-13.18351403659959,0.828,1.69,3,165
50998.315789473636,2025-01-28T19:01:45.640Z,23.7235351,90.4112398,-13.208514036599595,0.831,1.68,3,165
51051,2025-01-28T19:01:45.695Z,23.7235352,90.4112402,-13.278514036599589,0.821,1.67,3,156
51109.882352941175,2025-01-28T19:01:45.750Z,23.7235353,90.4112408,-13.347514036599591,0.832,1.66,3,156
51168.76470588235,2025-01-28T19:01:45.805Z,23.7235355,90.411241,-13.4355140365996,0.796,1.66,3,156
51227.647058823524,2025-01-28T19:01:45.860Z,23.7235357,90.4112415,-13.496514036599592,0.838,1.64,3,156
51286.5294117647,2025-01-28T19:01:45.915Z,23.7235364,90.4112405,-13.449514036599595,0.762,1.66,3,156
51345.411764705874,2025-01-28T19:01:45.970Z,23.7235369,90.4112406,-13.504514036599602,0.747,1.62,3,156
51404.29411764705,2025-01-28T19:01:46.025Z,23.7235381,90.4112407,-13.551514036599599,0.717,1.61,3,156
51463.17647058822,2025-01-28T19:01:46.080Z,23.7235386,90.4112406,-13.641514036599602,0.689,1.59,3,156
51522.0588235294,2025-01-28T19:01:46.135Z,23.7235392,90.4112402,-13.726514036599596,0.655,1.58,3,156
51580.94117647057,2025-01-28T19:01:46.190Z,23.7235399,90.4112408,-13.795514036599599,0.688,1.57,3,156
51639.82352941175,2025-01-28T19:01:46.245Z,23.7235398,90.4112412,-13.877514036599592,0.698,1.59,3,156
51698.70588235292,2025-01-28T19:01:46.300Z,23.7235385,90.4112415,-14.004514036599602,0.683,1.59,3,156
51757.5882352941,2025-01-28T19:01:46.355Z,23.7235391,90.4112402,-13.931514036599594,0.612,1.58,3,156
51816.47058823527,2025-01-28T19:01:46.410Z,23.7235394,90.4112397,-14.013514036599602,0.567,1.54,3,156
51875.35294117645,2025-01-28T19:01:46.465Z,23.7235398,90.4112423,-14.356514036599592,0.623,1.53,3,156
51934.23529411762,2025-01-28T19:01:46.520Z,23.7235396,90.4112452,-14.746514036599592,0.684,1.56,3,156
51993.117647058796,2025-01-28T19:01:46.575Z,23.7235393,90.4112487,-15.17151403659959,0.775,1.61,3,156
52052,2025-01-28T19:01:46.630Z,23.723539,90.4112524,-15.608514036599601,0.865,1.67,3,157
52104.68421052631,2025-01-28T19:01:46.685Z,23.7235387,90.4112558,-16.0395140365996,0.938,1.74,3,157
