cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision
1317.105263157895,2025-01-28T18:35:03.599Z,23.7570195,90.3993483,14.585193086628728,0.265,0.29,3,170
1369.7894736842109,2025-01-28T18:35:03.654Z,23.7570195,90.3993483,14.597193086628728,0.259,0.28,3,170
1422.4736842105267,2025-01-28T18:35:03.709Z,23.7570193,90.3993484,14.606193086628728,0.288,0.28,3,170
1475.1578947368425,2025-01-28T18:35:03.764Z,23.7570192,90.3993482,14.611193086628731,0.275,0.3,3,170
1527.8421052631584,2025-01-28T18:35:03.819Z,23.7570191,90.3993482,14.631193086628727,0.264,0.29,3,170
1580.5263157894742,2025-01-28T18:35:03.874Z,23.757019,90.3993481,14.659193086628726,0.261,0.28,3,170
1633.21052631579,2025-01-28T18:35:03.929Z,23.7570189,90.399348,14.68819308662873,0.261,0.28,3,170
1685.8947368421059,2025-01-28T18:35:03.984Z,23.7570188,90.3993478,14.72419308662873,0.259,0.28,3,170
1738.5789473684217,2025-01-28T18:35:04.039Z,23.7570187,90.3993475,14.75519308662873,0.233,0.28,3,170
1791.2631578947376,2025-01-28T18:35:04.094Z,23.7570188,90.3993466,14.77919308662873,0.147,0.25,3,170
1843.9473684210534,2025-01-28T18:35:04.149Z,23.7570186,90.3993459,14.81319308662873,0.104,0.18,3,170
1896.6315789473692,2025-01-28T18:35:04.204Z,23.7570187,90.3993456,14.861193086628731,0.086,0.15,3,170
1949.315789473685,2025-01-28T18:35:04.259Z,23.7570186,90.3993453,14.89819308662873,0.073,0.14,3,170
2002,2025-01-28T18:35:04.314Z,23.7570184,90.399345,14.934193086628724,0.077,0.13,3,170
2060.8823529411766,2025-01-28T18:35:04.369Z,23.7570184,90.3993448,14.96219308662873,0.082,0.13,3,170
2119.764705882353,2025-01-28T18:35:04.424Z,23.7570183,90.3993447,14.987193086628729,0.086,0.13,3,170
2178.6470588235297,2025-01-28T18:35:04.479Z,23.7570182,90.3993445,15.01719308662873,0.093,0.14,3,170
2237.5294117647063,2025-01-28T18:35:04.534Z,23.7570182,90.3993442,15.048193086628729,0.07,0.14,3,170
2296.411764705883,2025-01-28T18:35:04.589Z,23.7570181,90.3993436,15.094193086628728,0.043,0.13,3,170
2355.2941176470595,2025-01-28T18:35:04.644Z,23.7570179,90.3993431,15.123193086628724,0.037,0.12,3,170
2414.176470588236,2025-01-28T18:35:04.699Z,23.7570177,90.3993427,15.16319308662873,0.061,0.12,3,170
2473.0588235294126,2025-01-28T18:35:04.754Z,23.7570176,90.3993426,15.21219308662873,0.062,0.13,3,170
2531.941176470589,2025-01-28T18:35:04.809Z,23.7570177,90.3993422,15.260193086628725,0.04,0.13,3,170
2590.823529411766,2025-01-28T18:35:04.864Z,23.7570176,90.399342,15.300193086628731,0.038,0.12,3,170
2649.7058823529424,2025-01-28T18:35:04.919Z,23.7570175,90.3993417,15.33719308662873,0.046,0.12,3,170
2708.588235294119,2025-01-28T18:35:04.974Z,23.7570175,90.3993413,15.379193086628725,0.052,0.12,3,170
2767.4705882352955,2025-01-28T18:35:05.029Z,23.7570175,90.3993408,15.435193086628729,0.06,0.13,3,170
2826.352941176472,2025-01-28T18:35:05.084Z,23.7570175,90.3993405,15.47419308662873,0.063,0.13,3,170
2885.2352941176487,2025-01-28T18:35:05.139Z,23.7570173,90.3993401,15.509193086628727,0.07,0.13,3,170
2944.1176470588252,2025-01-28T18:35:05.194Z,23.7570173,90.3993398,15.542193086628728,0.072,0.14,3,170
3003,2025-01-28T18:35:05.249Z,23.7570171,90.3993392,15.595193086628726,0.105,0.14,3,170
3055.684210526316,2025-01-28T18:35:05.304Z,23.757017,90.3993388,15.65119308662873,0.112,0.16,3,170
3108.3684210526317,2025-01-28T18:35:05.359Z,23.757017,90.3993386,15.685193086628729,0.107,0.16,3,170
3161.0526315789475,2025-01-28T18:35:05.414Z,23.7570168,90.3993382,15.719193086628728,0.114,0.16,3,170
3213.7368421052633,2025-01-28T18:35:05.469Z,23.7570169,90.3993381,15.751193086628724,0.1,0.17,3,170
3266.421052631579,2025-01-28T18:35:05.524Z,23.7570169,90.3993379,15.79119308662873,0.091,0.16,3,170
3319.105263157895,2025-01-28T18:35:05.579Z,23.7570168,90.3993378,15.830193086628725,0.075,0.15,3,170
3371.789473684211,2025-01-28T18:35:05.634Z,23.7570167,90.3993373,15.893193086628727,0.098,0.14,3,170
3424.4736842105267,2025-01-28T18:35:05.689Z,23.7570167,90.3993371,15.932193086628729,0.104,0.16,3,170
3477.1578947368425,2025-01-28T18:35:05.744Z,23.7570168,90.399337,15.972193086628728,0.104,0.16,3,170
3529.8421052631584,2025-01-28T18:35:05.799Z,23.7570169,90.399337,15.997193086628727,0.108,0.16,3,170
3582.526315789474,2025-01-28T18:35:05.854Z,23.7570168,90.399337,16.036193086628728,0.098,0.16,3,170
3635.21052631579,2025-01-28T18:35:05.909Z,23.7570167,90.3993368,16.067193086628727,0.105,0.16,3,170
3687.894736842106,2025-01-28T18:35:05.964Z,23.7570168,90.3993366,16.100193086628728,0.109,0.16,3,170
3740.5789473684217,2025-01-28T18:35:06.019Z,23.7570168,90.3993365,16.122193086628727,0.111,0.17,3,170
3793.2631578947376,2025-01-28T18:35:06.074Z,23.7570169,90.3993368,16.16719308662873,0.081,0.17,3,170
3845.9473684210534,2025-01-28T18:35:06.129Z,23.757017,90.3993369,16.207193086628727,0.068,0.15,3,170
3898.6315789473692,2025-01-28T18:35:06.184Z,23.757017,90.399337,16.24219308662873,0.055,0.14,3,170
3951.315789473685,2025-01-28T18:35:06.239Z,23.757017,90.3993368,16.254193086628725,0.062,0.14,3,170
4004,2025-01-28T18:35:06.294Z,23.7570169,90.3993367,16.268193086628727,0.065,0.14,3,174
4059.6111111111113,2025-01-28T18:35:06.349Z,23.757017,90.3993366,16.27619308662873,0.064,0.14,3,174
4115.222222222223,2025-01-28T18:35:06.404Z,23.7570169,90.3993366,16.29819308662873,0.061,0.14,3,174
4170.833333333334,2025-01-28T18:35:06.459Z,23.7570168,90.3993364,16.323193086628727,0.069,0.14,3,174
4226.444444444445,2025-01-28T18:35:06.514Z,23.757017,90.3993365,16.357193086628726,0.043,0.14,3,174
4282.055555555557,2025-01-28T18:35:06.569Z,23.757017,90.3993364,16.382193086628725,0.045,0.13,3,174
4337.666666666668,2025-01-28T18:35:06.624Z,23.757017,90.399336,16.39519308662873,0.085,0.13,3,174
4393.277777777779,2025-01-28T18:35:06.679Z,23.7570169,90.3993359,16.42319308662873,0.078,0.15,3,174
4448.8888888888905,2025-01-28T18:35:06.734Z,23.7570169,90.3993359,16.44419308662873,0.075,0.15,3,174
4504.500000000002,2025-01-28T18:35:06.789Z,23.7570169,90.3993357,16.461193086628725,0.076,0.15,3,174
4560.111111111113,2025-01-28T18:35:06.844Z,23.7570168,90.3993356,16.476193086628726,0.072,0.15,3,174
4615.722222222224,2025-01-28T18:35:06.899Z,23.7570169,90.3993358,16.49019308662873,0.049,0.15,3,174
4671.333333333336,2025-01-28T18:35:06.954Z,23.7570169,90.399336,16.47819308662873,0.032,0.14,3,174
4726.944444444447,2025-01-28T18:35:07.009Z,23.7570171,90.3993362,16.457193086628727,0.035,0.13,3,174
4782.555555555558,2025-01-28T18:35:07.064Z,23.7570171,90.3993366,16.43219308662873,0.016,0.13,3,174
4838.16666666667,2025-01-28T18:35:07.119Z,23.7570169,90.3993364,16.458193086628725,0.015,0.12,3,174
4893.777777777781,2025-01-28T18:35:07.174Z,23.7570168,90.3993362,16.47719308662873,0.023,0.12,3,174
4949.388888888892,2025-01-28T18:35:07.229Z,23.7570168,90.399336,16.48719308662873,0.032,0.12,3,174
5005,2025-01-28T18:35:07.284Z,23.7570169,90.3993357,16.501193086628724,0.057,0.13,3,176
5060.611111111111,2025-01-28T18:35:07.339Z,23.7570173,90.3993357,16.522193086628725,0.091,0.13,3,176
5116.222222222223,2025-01-28T18:35:07.394Z,23.7570175,90.3993357,16.54719308662873,0.116,0.15,3,176
5171.833333333334,2025-01-28T18:35:07.449Z,23.7570176,90.3993352,16.582193086628727,0.141,0.17,3,176
5227.444444444445,2025-01-28T18:35:07.504Z,23.7570178,90.3993351,16.61219308662873,0.171,0.19,3,176
5283.055555555557,2025-01-28T18:35:07.559Z,23.757018,90.3993351,16.643193086628727,0.193,0.21,3,176
5338.666666666668,2025-01-28T18:35:07.614Z,23.757018,90.3993351,16.652193086628728,0.177,0.23,3,176
5394.277777777779,2025-01-28T18:35:07.669Z,23.7570179,90.399335,16.66619308662873,0.151,0.22,3,176
5449.8888888888905,2025-01-28T18:35:07.724Z,23.757018,90.3993349,16.67519308662873,0.149,0.19,3,176
5505.500000000002,2025-01-28T18:35:07.779Z,23.757018,90.3993347,16.702193086628725,0.155,0.19,3,176
5561.111111111113,2025-01-28T18:35:07.834Z,23.7570182,90.3993345,16.72419308662873,0.177,0.2,3,176
5616.722222222224,2025-01-28T18:35:07.889Z,23.7570183,90.3993344,16.75819308662873,0.195,0.22,3,176
5672.333333333336,2025-01-28T18:35:07.944Z,23.7570182,90.3993341,16.762193086628727,0.186,0.23,3,176
5727.944444444447,2025-01-28T18:35:07.999Z,23.7570182,90.3993339,16.775193086628725,0.176,0.22,3,176
5783.555555555558,2025-01-28T18:35:08.054Z,23.7570181,90.3993337,16.802193086628726,0.174,0.22,3,176
5839.16666666667,2025-01-28T18:35:08.109Z,23.7570181,90.3993336,16.841193086628728,0.159,0.21,3,176
5894.777777777781,2025-01-28T18:35:08.164Z,23.757018,90.3993334,16.87419308662873,0.148,0.2,3,176
5950.388888888892,2025-01-28T18:35:08.219Z,23.7570179,90.3993333,16.911193086628728,0.141,0.19,3,176
6006,2025-01-28T18:35:08.274Z,23.7570179,90.3993332,16.940193086628724,0.137,0.19,3,174
6061.611111111111,2025-01-28T18:35:08.329Z,23.7570179,90.3993329,16.957193086628727,0.148,0.19,3,174
6117.222222222223,2025-01-28T18:35:08.384Z,23.7570177,90.3993327,16.982193086628726,0.141,0.2,3,174
6172.833333333334,2025-01-28T18:35:08.439Z,23.7570177,90.3993324,17.013193086628725,0.143,0.19,3,174
6228.444444444445,2025-01-28T18:35:08.494Z,23.7570177,90.3993322,17.04219308662873,0.152,0.19,3,174
6284.055555555557,2025-01-28T18:35:08.549Z,23.7570178,90.399332,17.076193086628727,0.163,0.2,3,174
6339.666666666668,2025-01-28T18:35:08.604Z,23.7570177,90.3993318,17.10919308662873,0.17,0.21,3,174
6395.277777777779,2025-01-28T18:35:08.659Z,23.7570177,90.3993318,17.140193086628727,0.153,0.21,3,174
6450.8888888888905,2025-01-28T18:35:08.714Z,23.7570177,90.3993316,17.177193086628726,0.159,0.2,3,174
6506.500000000002,2025-01-28T18:35:08.769Z,23.7570176,90.3993314,17.21819308662873,0.16,0.21,3,174
6562.111111111113,2025-01-28T18:35:08.824Z,23.7570177,90.3993314,17.260193086628725,0.159,0.21,3,174
6617.722222222224,2025-01-28T18:35:08.879Z,23.7570176,90.3993311,17.28819308662873,0.168,0.21,3,174
6673.333333333336,2025-01-28T18:35:08.934Z,23.7570175,90.3993309,17.314193086628727,0.17,0.21,3,174
6728.944444444447,2025-01-28T18:35:08.989Z,23.7570174,90.3993304,17.35219308662873,0.192,0.22,3,174
6784.555555555558,2025-01-28T18:35:09.044Z,23.7570174,90.3993302,17.391193086628725,0.201,0.23,3,174
6840.16666666667,2025-01-28T18:35:09.099Z,23.7570175,90.3993299,17.430193086628726,0.219,0.24,3,174
6895.777777777781,2025-01-28T18:35:09.154Z,23.7570175,90.39933,17.445193086628727,0.202,0.26,3,174
6951.388888888892,2025-01-28T18:35:09.209Z,23.7570175,90.3993298,17.476193086628726,0.211,0.24,3,174
7007,2025-01-28T18:35:09.264Z,23.7570177,90.3993294,17.494193086628727,0.255,0.25,3,174
7062.611111111111,2025-01-28T18:35:09.319Z,23.7570176,90.3993287,17.49919308662873,0.307,0.29,3,174
7118.222222222223,2025-01-28T18:35:09.374Z,23.7570179,90.3993285,17.53919308662873,0.327,0.34,3,174
7173.833333333334,2025-01-28T18:35:09.429Z,23.7570182,90.3993283,17.571193086628725,0.347,0.35,3,174
7229.444444444445,2025-01-28T18:35:09.484Z,23.7570185,90.3993281,17.60619308662873,0.386,0.37,3,174
7285.055555555557,2025-01-28T18:35:09.539Z,23.7570188,90.3993277,17.64219308662873,0.421,0.41,3,174
7340.666666666668,2025-01-28T18:35:09.594Z,23.757019,90.3993267,17.67319308662873,0.494,0.44,3,174
7396.277777777779,2025-01-28T18:35:09.649Z,23.7570192,90.3993262,17.66619308662873,0.53,0.51,3,174
7451.8888888888905,2025-01-28T18:35:09.704Z,23.7570192,90.3993259,17.693193086628725,0.524,0.55,3,174
7507.500000000002,2025-01-28T18:35:09.759Z,23.7570192,90.3993258,17.720193086628726,0.499,0.54,3,174
7563.111111111113,2025-01-28T18:35:09.814Z,23.7570194,90.3993256,17.73419308662873,0.493,0.52,3,174
7618.722222222224,2025-01-28T18:35:09.869Z,23.7570195,90.3993256,17.747193086628727,0.482,0.51,3,174
7674.333333333336,2025-01-28T18:35:09.924Z,23.7570198,90.3993253,17.769193086628725,0.508,0.5,3,174
7729.944444444447,2025-01-28T18:35:09.979Z,23.7570199,90.399325,17.79219308662873,0.499,0.53,3,174
7785.555555555558,2025-01-28T18:35:10.034Z,23.7570198,90.3993248,17.81619308662873,0.469,0.52,3,174
7841.16666666667,2025-01-28T18:35:10.089Z,23.7570197,90.399325,17.754193086628725,0.428,0.49,3,174
7896.777777777781,2025-01-28T18:35:10.144Z,23.7570195,90.3993254,17.696193086628725,0.386,0.45,3,174
7952.388888888892,2025-01-28T18:35:10.199Z,23.7570193,90.3993258,17.63319308662873,0.34,0.41,3,174
8008,2025-01-28T18:35:10.254Z,23.757019,90.399326,17.56319308662873,0.309,0.37,3,173
8060.684210526316,2025-01-28T18:35:10.309Z,23.7570189,90.399326,17.49919308662873,0.31,0.34,3,173
8113.368421052632,2025-01-28T18:35:10.364Z,23.7570187,90.3993262,17.44719308662873,0.301,0.34,3,173
8166.0526315789475,2025-01-28T18:35:10.419Z,23.7570186,90.3993266,17.369193086628727,0.277,0.33,3,173
8218.736842105263,2025-01-28T18:35:10.474Z,23.7570186,90.3993271,17.29419308662873,0.254,0.31,3,173
8271.421052631578,2025-01-28T18:35:10.529Z,23.7570187,90.3993274,17.213193086628728,0.247,0.28,3,173
8324.105263157893,2025-01-28T18:35:10.584Z,23.7570186,90.3993279,17.13019308662873,0.226,0.28,3,173
8376.789473684208,2025-01-28T18:35:10.639Z,23.7570187,90.3993283,17.03919308662873,0.218,0.26,3,173
8429.473684210523,2025-01-28T18:35:10.694Z,23.7570187,90.3993288,16.955193086628725,0.197,0.25,3,173
8482.157894736838,2025-01-28T18:35:10.749Z,23.7570187,90.3993295,16.86219308662873,0.161,0.23,3,173
8534.842105263153,2025-01-28T18:35:10.804Z,23.7570187,90.3993302,16.77319308662873,0.135,0.2,3,173
8587.526315789468,2025-01-28T18:35:10.859Z,23.7570187,90.3993314,16.67319308662873,0.079,0.18,3,173
8640.210526315783,2025-01-28T18:35:10.914Z,23.7570186,90.3993322,16.561193086628727,0.057,0.14,3,173
8692.894736842098,2025-01-28T18:35:10.969Z,23.7570185,90.399333,16.45619308662873,0.054,0.12,3,173
8745.578947368413,2025-01-28T18:35:11.024Z,23.7570184,90.3993337,16.36419308662873,0.06,0.12,3,173
8798.263157894728,2025-01-28T18:35:11.079Z,23.7570184,90.3993335,16.369193086628727,0.062,0.12,3,173
8850.947368421042,2025-01-28T18:35:11.134Z,23.7570183,90.3993334,16.382193086628725,0.066,0.12,3,173
8903.631578947357,2025-01-28T18:35:11.189Z,23.7570182,90.3993334,16.399193086628728,0.069,0.12,3,173
8956.315789473672,2025-01-28T18:35:11.244Z,23.7570182,90.3993334,16.41319308662873,0.074,0.13,3,173
9009,2025-01-28T18:35:11.299Z,23.757018,90.3993334,16.42819308662873,0.082,0.13,3,170
9064.611111111111,2025-01-28T18:35:11.354Z,23.7570179,90.3993334,16.443193086628725,0.089,0.13,3,170
9120.222222222223,2025-01-28T18:35:11.409Z,23.7570179,90.3993334,16.454193086628727,0.09,0.14,3,170
9175.833333333334,2025-01-28T18:35:11.464Z,23.7570177,90.3993334,16.466193086628728,0.096,0.14,3,170
9231.444444444445,2025-01-28T18:35:11.519Z,23.7570176,90.3993334,16.47419308662873,0.099,0.14,3,170
9287.055555555557,2025-01-28T18:35:11.574Z,23.7570176,90.3993333,16.482193086628726,0.097,0.14,3,170
9342.666666666668,2025-01-28T18:35:11.629Z,23.7570175,90.3993334,16.49219308662873,0.102,0.14,3,170
9398.27777777778,2025-01-28T18:35:11.684Z,23.7570173,90.3993334,16.50519308662873,0.111,0.15,3,170
9453.88888888889,2025-01-28T18:35:11.739Z,23.7570171,90.3993336,16.52019308662873,0.121,0.15,3,170
9509.500000000002,2025-01-28T18:35:11.794Z,23.757017,90.3993336,16.530193086628728,0.13,0.16,3,170
9565.111111111113,2025-01-28T18:35:11.849Z,23.7570168,90.3993336,16.53919308662873,0.136,0.17,3,170
9620.722222222224,2025-01-28T18:35:11.904Z,23.7570166,90.3993337,16.55019308662873,0.142,0.17,3,170
9676.333333333336,2025-01-28T18:35:11.959Z,23.7570165,90.3993338,16.559193086628724,0.143,0.18,3,170
9731.944444444447,2025-01-28T18:35:12.014Z,23.7570163,90.3993339,16.574193086628725,0.15,0.18,3,170
9787.555555555558,2025-01-28T18:35:12.069Z,23.7570162,90.3993345,16.56919308662873,0.151,0.18,3,170
9843.16666666667,2025-01-28T18:35:12.124Z,23.757016,90.3993344,16.586193086628725,0.155,0.18,3,170
9898.777777777781,2025-01-28T18:35:12.179Z,23.7570158,90.3993344,16.607193086628726,0.164,0.19,3,170
9954.388888888892,2025-01-28T18:35:12.234Z,23.7570156,90.3993344,16.62719308662873,0.16,0.19,3,170
10010,2025-01-28T18:35:12.289Z,23.7570156,90.3993342,16.63919308662873,0.151,0.19,3,170
10062.684210526315,2025-01-28T18:35:12.344Z,23.7570154,90.3993341,16.646193086628728,0.156,0.18,3,170
10115.36842105263,2025-01-28T18:35:12.399Z,23.7570155,90.3993334,16.67319308662873,0.145,0.19,3,170
10168.052631578945,2025-01-28T18:35:12.454Z,23.7570153,90.3993333,16.68219308662873,0.15,0.18,3,170
10220.73684210526,2025-01-28T18:35:12.509Z,23.7570151,90.3993332,16.69119308662873,0.163,0.18,3,170
10273.421052631575,2025-01-28T18:35:12.564Z,23.7570148,90.3993332,16.70019308662873,0.179,0.19,3,170
10326.10526315789,2025-01-28T18:35:12.619Z,23.7570145,90.3993333,16.70919308662873,0.188,0.21,3,170
10378.789473684204,2025-01-28T18:35:12.674Z,23.7570142,90.3993332,16.71519308662873,0.213,0.22,3,170
10431.47368421052,2025-01-28T18:35:12.729Z,23.7570139,90.3993332,16.716193086628728,0.228,0.24,3,170
10484.157894736834,2025-01-28T18:35:12.784Z,23.7570136,90.3993336,16.73419308662873,0.242,0.25,3,170
10536.84210526315,2025-01-28T18:35:12.839Z,23.7570132,90.399334,16.75219308662873,0.275,0.26,3,170
10589.526315789464,2025-01-28T18:35:12.894Z,23.7570128,90.3993344,16.766193086628725,0.302,0.29,3,170
10642.21052631578,2025-01-28T18:35:12.949Z,23.7570125,90.3993348,16.784193086628726,0.314,0.32,3,170
10694.894736842094,2025-01-28T18:35:13.004Z,23.7570121,90.399335,16.783193086628728,0.328,0.33,3,170
10747.578947368409,2025-01-28T18:35:13.059Z,23.7570119,90.399335,16.781193086628726,0.321,0.34,3,170
10800.263157894724,2025-01-28T18:35:13.114Z,23.7570115,90.3993352,16.780193086628728,0.341,0.34,3,170
10852.947368421039,2025-01-28T18:35:13.169Z,23.7570113,90.3993351,16.77319308662873,0.341,0.36,3,170
10905.631578947354,2025-01-28T18:35:13.224Z,23.7570111,90.3993345,16.80719308662873,0.332,0.36,3,170
10958.315789473669,2025-01-28T18:35:13.279Z,23.7570108,90.3993344,16.81319308662873,0.334,0.35,3,170
11011,2025-01-28T18:35:13.334Z,23.7570104,90.3993346,16.811193086628727,0.35,0.35,3,193
11069.882352941177,2025-01-28T18:35:13.389Z,23.7570101,90.3993347,16.81619308662873,0.36,0.36,3,193
11128.764705882353,2025-01-28T18:35:13.444Z,23.7570099,90.3993348,16.817193086628727,0.353,0.37,3,193
11187.64705882353,2025-01-28T18:35:13.499Z,23.7570095,90.3993349,16.81619308662873,0.362,0.37,3,193
11246.529411764706,2025-01-28T18:35:13.554Z,23.7570092,90.399335,16.815193086628724,0.373,0.38,3,193
11305.411764705883,2025-01-28T18:35:13.609Z,23.7570089,90.3993351,16.821193086628725,0.381,0.39,3,193
11364.29411764706,2025-01-28T18:35:13.664Z,23.7570085,90.399335,16.827193086628725,0.384,0.39,3,193
11423.176470588236,2025-01-28T18:35:13.719Z,23.7570082,90.3993354,16.832193086628727,0.396,0.4,3,193
11482.058823529413,2025-01-28T18:35:13.774Z,23.757008,90.3993358,16.835193086628728,0.403,0.41,3,193
11540.94117647059,2025-01-28T18:35:13.829Z,23.7570083,90.3993357,16.875193086628727,0.347,0.42,3,193
11599.823529411766,2025-01-28T18:35:13.884Z,23.7570086,90.3993356,16.915193086628726,0.299,0.36,3,193
11658.705882352942,2025-01-28T18:35:13.939Z,23.7570087,90.399336,16.937193086628724,0.274,0.32,3,193
11717.588235294119,2025-01-28T18:35:13.994Z,23.7570093,90.3993363,16.957193086628727,0.203,0.29,3,193
11776.470588235296,2025-01-28T18:35:14.049Z,23.7570093,90.3993362,16.982193086628726,0.183,0.23,3,193
11835.352941176472,2025-01-28T18:35:14.104Z,23.757009,90.3993357,16.99219308662873,0.192,0.21,3,193
11894.235294117649,2025-01-28T18:35:14.159Z,23.7570092,90.3993365,17.02019308662873,0.16,0.22,3,193
11953.117647058825,2025-01-28T18:35:14.214Z,23.757009,90.3993366,17.034193086628726,0.156,0.19,3,193
12012,2025-01-28T18:35:14.269Z,23.757009,90.399336,17.04819308662873,0.133,0.19,3,176
12064.684210526315,2025-01-28T18:35:14.324Z,23.7570088,90.3993365,17.07819308662873,0.143,0.17,3,176
12117.36842105263,2025-01-28T18:35:14.379Z,23.7570087,90.3993369,17.113193086628726,0.133,0.18,3,176
12170.052631578945,2025-01-28T18:35:14.434Z,23.7570088,90.3993373,17.131193086628727,0.113,0.17,3,176
12222.73684210526,2025-01-28T18:35:14.489Z,23.7570088,90.3993375,17.146193086628728,0.105,0.16,3,176
12275.421052631575,2025-01-28T18:35:14.544Z,23.7570089,90.3993379,17.16019308662873,0.085,0.15,3,176
12328.10526315789,2025-01-28T18:35:14.599Z,23.7570088,90.3993387,17.189193086628727,0.111,0.14,3,176
12380.789473684204,2025-01-28T18:35:14.654Z,23.7570089,90.3993393,17.214193086628725,0.104,0.15,3,176
12433.47368421052,2025-01-28T18:35:14.709Z,23.7570091,90.3993402,17.216193086628728,0.122,0.15,3,176
12486.157894736834,2025-01-28T18:35:14.764Z,23.757009,90.3993401,17.202193086628725,0.111,0.16,3,176
12538.84210526315,2025-01-28T18:35:14.819Z,23.757009,90.3993406,17.205193086628725,0.12,0.15,3,176
12591.526315789464,2025-01-28T18:35:14.874Z,23.757009,90.3993419,17.190193086628724,0.172,0.16,3,176
12644.21052631578,2025-01-28T18:35:14.929Z,23.7570091,90.3993422,17.199193086628725,0.174,0.2,3,176
12696.894736842094,2025-01-28T18:35:14.984Z,23.757009,90.3993421,17.19419308662873,0.15,0.2,3,176
12749.578947368409,2025-01-28T18:35:15.039Z,23.757009,90.3993423,17.190193086628724,0.137,0.18,3,176
12802.263157894724,2025-01-28T18:35:15.094Z,23.7570088,90.3993424,17.192193086628727,0.134,0.17,3,176
12854.947368421039,2025-01-28T18:35:15.149Z,23.7570088,90.399343,17.18519308662873,0.154,0.17,3,176
12907.631578947354,2025-01-28T18:35:15.204Z,23.7570087,90.3993435,17.17919308662873,0.167,0.19,3,176
12960.315789473669,2025-01-28T18:35:15.259Z,23.7570087,90.3993443,17.174193086628726,0.191,0.2,3,176
13013,2025-01-28T18:35:15.314Z,23.7570087,90.3993448,17.16719308662873,0.203,0.22,3,192
13068.611111111111,2025-01-28T18:35:15.369Z,23.7570086,90.3993448,17.16019308662873,0.191,0.23,3,192
13124.222222222223,2025-01-28T18:35:15.424Z,23.7570085,90.3993444,17.186193086628727,0.165,0.21,3,192
13179.833333333334,2025-01-28T18:35:15.479Z,23.7570086,90.3993452,17.214193086628725,0.2,0.19,3,192
13235.444444444445,2025-01-28T18:35:15.534Z,23.7570083,90.3993447,17.244193086628727,0.187,0.22,3,192
13291.055555555557,2025-01-28T18:35:15.589Z,23.7570084,90.3993453,17.284193086628726,0.209,0.21,3,192
13346.666666666668,2025-01-28T18:35:15.644Z,23.7570085,90.3993455,17.31319308662873,0.209,0.23,3,192
