cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision
26748.944444444423,2025-01-28T18:23:30.325Z,23.7624455,90.4098012,0.4941916357787832,3.219,3.16,3,148
26804.555555555533,2025-01-28T18:23:30.380Z,23.7624445,90.4098002,0.4631916357787844,3.135,3.22,3,148
26860.166666666642,2025-01-28T18:23:30.435Z,23.7624435,90.4097991,0.46619163577878453,3.095,3.14,3,148
26915.777777777752,2025-01-28T18:23:30.490Z,23.7624423,90.4097981,0.4741916357787801,3.11,3.09,3,148
26971.38888888886,2025-01-28T18:23:30.545Z,23.7624411,90.409797,0.47219163577878476,3.159,3.11,3,148
27027,2025-01-28T18:23:30.600Z,23.76244,90.409796,0.46219163577877964,3.164,3.16,3,157
27082.61111111111,2025-01-28T18:23:30.658Z,23.7624388,90.409795,0.4561916357787794,3.17,3.16,3,157
27138.22222222222,2025-01-28T18:23:30.716Z,23.762438,90.4097938,0.4291916357787784,3.081,3.17,3,157
27193.83333333333,2025-01-28T18:23:30.774Z,23.7624367,90.4097928,0.4471916357787791,3.108,3.08,3,157
27249.444444444438,2025-01-28T18:23:30.832Z,23.7624356,90.4097918,0.43719163577878106,3.106,3.11,3,157
27305.055555555547,2025-01-28T18:23:30.890Z,23.7624344,90.4097909,0.4501916357787792,3.072,3.11,3,157
27360.666666666657,2025-01-28T18:23:30.948Z,23.7624332,90.4097898,0.45819163577878186,3.125,3.07,3,157
27416.277777777766,2025-01-28T18:23:31.006Z,23.762432,90.4097887,0.45819163577878186,3.18,3.13,3,157
27471.888888888876,2025-01-28T18:23:31.064Z,23.7624308,90.4097876,0.4321916357787785,3.195,3.18,3,157
27527.499999999985,2025-01-28T18:23:31.122Z,23.7624297,90.4097865,0.41619163577878027,3.153,3.19,3,157
27583.111111111095,2025-01-28T18:23:31.180Z,23.7624274,90.4097844,0.4111916357787848,3.155,3.15,3,157
27638.722222222204,2025-01-28T18:23:31.238Z,23.7624262,90.4097833,0.4051916357787846,3.167,3.15,3,157
27694.333333333314,2025-01-28T18:23:31.296Z,23.762425,90.4097822,0.390191635778784,3.158,3.17,3,157
27749.944444444423,2025-01-28T18:23:31.354Z,23.7624238,90.4097812,0.383191635778779,3.185,3.16,3,157
27805.555555555533,2025-01-28T18:23:31.412Z,23.7624227,90.4097801,0.3941916357787818,3.101,3.18,3,157
27861.166666666642,2025-01-28T18:23:31.470Z,23.7624215,90.4097791,0.363191635778783,3.093,3.1,3,157
27916.777777777752,2025-01-28T18:23:31.528Z,23.7624202,90.409778,0.41419163577878493,3.196,3.09,3,157
27972.38888888886,2025-01-28T18:23:31.586Z,23.7624189,90.4097768,0.41619163577878027,3.193,3.2,3,157
28028,2025-01-28T18:23:31.645Z,23.7624177,90.4097756,0.39519163577877947,3.209,3.19,3,148
28083.61111111111,2025-01-28T18:23:31.700Z,23.7624165,90.4097746,0.3741916357787787,3.205,3.21,3,148
28139.22222222222,2025-01-28T18:23:31.755Z,23.7624154,90.4097736,0.363191635778783,3.127,3.21,3,148
28194.83333333333,2025-01-28T18:23:31.810Z,23.7624141,90.4097726,0.36819163577877845,3.198,3.13,3,148
28250.444444444438,2025-01-28T18:23:31.865Z,23.7624127,90.4097715,0.373191635778781,3.241,3.2,3,148
28306.055555555547,2025-01-28T18:23:31.920Z,23.7624114,90.4097705,0.36419163577878066,3.211,3.24,3,148
28361.666666666657,2025-01-28T18:23:31.975Z,23.7624103,90.4097693,0.3551916357787803,3.195,3.21,3,148
28417.277777777766,2025-01-28T18:23:32.030Z,23.7624091,90.4097684,0.3351916357787843,3.112,3.19,3,148
28472.888888888876,2025-01-28T18:23:32.085Z,23.7624079,90.4097675,0.3221916357787791,3.084,3.11,3,148
28528.499999999985,2025-01-28T18:23:32.140Z,23.7624066,90.4097666,0.29919163577878294,3.047,3.08,3,148
28584.111111111095,2025-01-28T18:23:32.195Z,23.7624053,90.4097662,0.31319163577877873,2.939,3.05,3,148
28639.722222222204,2025-01-28T18:23:32.250Z,23.762404,90.4097653,0.2931916357787827,2.993,2.94,3,148
28695.333333333314,2025-01-28T18:23:32.305Z,23.7624025,90.4097644,0.2801916357787846,3.134,2.99,3,148
28750.944444444423,2025-01-28T18:23:32.360Z,23.7624013,90.4097634,0.24919163577877868,3.129,3.13,3,148
28806.555555555533,2025-01-28T18:23:32.415Z,23.7623999,90.4097626,0.24019163577878544,3.127,3.13,3,148
28862.166666666642,2025-01-28T18:23:32.470Z,23.7623984,90.409762,0.2201916357787823,3.12,3.13,3,148
28917.777777777752,2025-01-28T18:23:32.525Z,23.7623971,90.4097612,0.19919163577878152,3.12,3.12,3,148
28973.38888888886,2025-01-28T18:23:32.580Z,23.7623958,90.4097601,0.2101916357787843,3.13,3.12,3,148
29029,2025-01-28T18:23:32.635Z,23.7623946,90.4097589,0.22619163577878254,3.134,3.13,3,153
29084.61111111111,2025-01-28T18:23:32.690Z,23.7623932,90.4097575,0.21819163577877987,3.244,3.14,3,153
29140.22222222222,2025-01-28T18:23:32.745Z,23.762392,90.4097563,0.2241916357787801,3.242,3.24,3,153
29195.83333333333,2025-01-28T18:23:32.800Z,23.7623907,90.4097552,0.26019163577878146,3.241,3.24,3,153
29251.444444444438,2025-01-28T18:23:32.855Z,23.7623894,90.4097542,0.24219163577878078,3.19,3.24,3,153
29307.055555555547,2025-01-28T18:23:32.910Z,23.7623883,90.4097531,0.26019163577878146,3.09,3.19,3,153
29362.666666666657,2025-01-28T18:23:32.965Z,23.7623868,90.4097524,0.34419163577878464,3.036,3.09,3,153
29418.277777777766,2025-01-28T18:23:33.020Z,23.7623853,90.4097517,0.4261916357787854,2.967,3.04,3,153
29473.888888888876,2025-01-28T18:23:33.075Z,23.7623838,90.4097509,0.4741916357787801,3.006,2.97,3,153
29529.499999999985,2025-01-28T18:23:33.130Z,23.7623825,90.4097502,0.5391916357787849,2.897,3.01,3,153
29585.111111111095,2025-01-28T18:23:33.185Z,23.7623811,90.4097492,0.5581916357787833,2.992,2.9,3,153
29640.722222222204,2025-01-28T18:23:33.240Z,23.7623798,90.4097482,0.5641916357787835,3.015,2.99,3,153
29696.333333333314,2025-01-28T18:23:33.295Z,23.7623786,90.4097475,0.5571916357787785,2.891,3.02,3,153
29751.944444444423,2025-01-28T18:23:33.350Z,23.7623773,90.4097462,0.525191635778782,3.061,2.89,3,153
29807.555555555533,2025-01-28T18:23:33.405Z,23.7623759,90.4097454,0.5391916357787849,3.052,3.06,3,153
29863.166666666642,2025-01-28T18:23:33.460Z,23.7623746,90.4097443,0.5011916357787811,3.106,3.05,3,153
29918.777777777752,2025-01-28T18:23:33.515Z,23.7623735,90.4097431,0.4531916357787793,3.093,3.11,3,153
29974.38888888886,2025-01-28T18:23:33.570Z,23.7623723,90.409742,0.4331916357787833,3.106,3.09,3,153
30030,2025-01-28T18:23:33.625Z,23.7623711,90.4097408,0.40019163577878203,3.134,3.11,3,148
30082.684210526317,2025-01-28T18:23:33.680Z,23.7623699,90.4097398,0.39219163577877936,3.119,3.13,3,148
30135.368421052633,2025-01-28T18:23:33.735Z,23.7623686,90.4097387,0.390191635778784,3.157,3.12,3,148
30188.05263157895,2025-01-28T18:23:33.790Z,23.7623673,90.4097379,0.3811916357787837,3.094,3.16,3,148
30240.736842105267,2025-01-28T18:23:33.845Z,23.7623661,90.4097369,0.3811916357787837,3.057,3.09,3,148
30293.421052631584,2025-01-28T18:23:33.900Z,23.7623647,90.4097359,0.4501916357787792,3.07,3.06,3,148
30346.1052631579,2025-01-28T18:23:33.955Z,23.7623634,90.4097347,0.4541916357787841,3.187,3.07,3,148
30398.789473684217,2025-01-28T18:23:34.010Z,23.7623621,90.4097337,0.4601916357787843,3.158,3.19,3,148
30451.473684210534,2025-01-28T18:23:34.065Z,23.7623609,90.4097328,0.4111916357787848,3.129,3.16,3,148
30504.15789473685,2025-01-28T18:23:34.120Z,23.7623597,90.4097316,0.3771916357787788,3.136,3.13,3,148
30556.842105263167,2025-01-28T18:23:34.175Z,23.7623584,90.4097307,0.3841916357787838,3.087,3.14,3,148
30609.526315789484,2025-01-28T18:23:34.230Z,23.7623571,90.4097298,0.43019163577878317,3.054,3.09,3,148
30662.2105263158,2025-01-28T18:23:34.285Z,23.7623556,90.4097289,0.47219163577878476,3.12,3.05,3,148
30714.894736842118,2025-01-28T18:23:34.340Z,23.7623542,90.4097277,0.4991916357787787,3.206,3.12,3,148
30767.578947368434,2025-01-28T18:23:34.395Z,23.7623533,90.4097264,0.49719163577878334,3.074,3.21,3,148
30820.26315789475,2025-01-28T18:23:34.450Z,23.762352,90.4097253,0.5131916357787816,3.091,3.07,3,148
30872.947368421068,2025-01-28T18:23:34.505Z,23.7623509,90.409724,0.53519163577878,3.084,3.09,3,148
30925.631578947385,2025-01-28T18:23:34.560Z,23.7623497,90.4097229,0.5631916357787787,3.07,3.08,3,148
30978.3157894737,2025-01-28T18:23:34.615Z,23.7623485,90.4097219,0.5791916357787841,3.076,3.07,3,148
31031,2025-01-28T18:23:34.670Z,23.7623472,90.4097208,0.5901916357787798,3.089,3.08,3,167
31086.61111111111,2025-01-28T18:23:34.725Z,23.762346,90.4097196,0.5831916357787819,3.126,3.09,3,167
31142.22222222222,2025-01-28T18:23:34.780Z,23.7623447,90.4097185,0.5681916357787813,3.193,3.13,3,167
31197.83333333333,2025-01-28T18:23:34.835Z,23.7623433,90.4097177,0.5751916357787792,3.176,3.19,3,167
31253.444444444438,2025-01-28T18:23:34.890Z,23.762342,90.4097168,0.5531916357787807,3.182,3.18,3,167
31309.055555555547,2025-01-28T18:23:34.945Z,23.7623408,90.409716,0.5491916357787829,3.098,3.18,3,167
31364.666666666657,2025-01-28T18:23:35.000Z,23.7623396,90.409715,0.5571916357787785,3.079,3.1,3,167
31420.277777777766,2025-01-28T18:23:35.055Z,23.7623384,90.409714,0.5841916357787795,3.058,3.08,3,167
31475.888888888876,2025-01-28T18:23:35.110Z,23.7623372,90.4097129,0.6171916357787808,3.049,3.06,3,167
31531.499999999985,2025-01-28T18:23:35.165Z,23.762336,90.4097115,0.5841916357787795,3.138,3.05,3,167
31587.111111111095,2025-01-28T18:23:35.220Z,23.7623348,90.40971,0.5751916357787792,3.262,3.14,3,167
31642.722222222204,2025-01-28T18:23:35.275Z,23.7623336,90.4097089,0.5671916357787836,3.224,3.26,3,167
31698.333333333314,2025-01-28T18:23:35.330Z,23.7623325,90.4097077,0.5651916357787812,3.187,3.22,3,167
31753.944444444423,2025-01-28T18:23:35.385Z,23.7623314,90.4097067,0.5441916357787804,3.127,3.19,3,167
31809.555555555533,2025-01-28T18:23:35.440Z,23.7623299,90.4097059,0.559191635778781,3.172,3.13,3,167
31865.166666666642,2025-01-28T18:23:35.495Z,23.7623284,90.4097049,0.6151916357787854,3.293,3.17,3,167
31920.777777777752,2025-01-28T18:23:35.550Z,23.7623272,90.4097038,0.6051916357787803,3.287,3.29,3,167
31976.38888888886,2025-01-28T18:23:35.605Z,23.7623259,90.4097027,0.5891916357787821,3.293,3.29,3,167
32032,2025-01-28T18:23:35.660Z,23.7623249,90.4097016,0.5721916357787791,3.17,3.29,3,164
32090.882352941175,2025-01-28T18:23:35.718Z,23.7623238,90.4097006,0.5661916357787788,3.088,3.17,3,164
32149.76470588235,2025-01-28T18:23:35.776Z,23.7623227,90.4096996,0.5721916357787791,3.027,3.09,3,164
32208.647058823524,2025-01-28T18:23:35.834Z,23.7623215,90.4096985,0.5821916357787842,3.089,3.03,3,164
32267.5294117647,2025-01-28T18:23:35.892Z,23.7623202,90.4096975,0.586191635778782,3.073,3.09,3,164
32326.411764705874,2025-01-28T18:23:35.951Z,23.7623192,90.4096964,0.5641916357787835,3.061,3.07,3,164
32385.29411764705,2025-01-28T18:23:36.009Z,23.7623179,90.4096953,0.5631916357787787,3.083,3.06,3,164
32444.176470588223,2025-01-28T18:23:36.067Z,23.7623167,90.4096943,0.5911916357787845,3.122,3.08,3,164
32503.058823529398,2025-01-28T18:23:36.125Z,23.7623154,90.4096932,0.6071916357787828,3.156,3.12,3,164
32561.941176470573,2025-01-28T18:23:36.184Z,23.7623143,90.4096921,0.6071916357787828,3.138,3.16,3,164
32620.823529411748,2025-01-28T18:23:36.242Z,23.7623119,90.40969,0.6141916357787807,3.131,3.14,3,164
32679.705882352922,2025-01-28T18:23:36.300Z,23.7623107,90.409689,0.6221916357787833,3.115,3.13,3,164
32738.588235294097,2025-01-28T18:23:36.358Z,23.7623095,90.409688,0.633191635778779,3.103,3.11,3,164
32797.47058823527,2025-01-28T18:23:36.417Z,23.7623081,90.4096869,0.6121916357787853,3.172,3.1,3,164
32856.35294117645,2025-01-28T18:23:36.475Z,23.7623069,90.4096858,0.640191635778784,3.209,3.17,3,164
32915.23529411762,2025-01-28T18:23:36.533Z,23.7623055,90.4096848,0.6821916357787785,3.237,3.21,3,164
32974.117647058796,2025-01-28T18:23:36.591Z,23.7623043,90.4096838,0.6631916357787802,3.171,3.24,3,164
33033,2025-01-28T18:23:36.650Z,23.7623031,90.4096827,0.6431916357787841,3.179,3.17,3,164
33088.61111111111,2025-01-28T18:23:36.705Z,23.7623019,90.4096816,0.6551916357787846,3.146,3.18,3,164
33144.22222222222,2025-01-28T18:23:36.760Z,23.7623007,90.4096807,0.6831916357787833,3.063,3.15,3,164
33199.83333333333,2025-01-28T18:23:36.815Z,23.7622995,90.4096795,0.6541916357787798,3.146,3.06,3,164
33255.44444444444,2025-01-28T18:23:36.870Z,23.7622982,90.4096783,0.6351916357787815,3.173,3.15,3,164
33311.05555555555,2025-01-28T18:23:36.925Z,23.762297,90.4096773,0.6631916357787802,3.179,3.17,3,164
33366.66666666666,2025-01-28T18:23:36.980Z,23.762296,90.4096762,0.6711916357787828,3.054,3.18,3,164
33422.27777777777,2025-01-28T18:23:37.035Z,23.7622947,90.409675,0.6561916357787823,3.15,3.05,3,164
33477.888888888876,2025-01-28T18:23:37.090Z,23.7622935,90.4096737,0.623191635778781,3.22,3.15,3,164
33533.499999999985,2025-01-28T18:23:37.145Z,23.7622923,90.4096728,0.633191635778779,3.16,3.22,3,164
33589.111111111095,2025-01-28T18:23:37.200Z,23.762291,90.4096719,0.6361916357787791,3.106,3.16,3,164
33644.722222222204,2025-01-28T18:23:37.255Z,23.7622897,90.4096709,0.6221916357787833,3.179,3.11,3,164
33700.333333333314,2025-01-28T18:23:37.310Z,23.7622884,90.4096698,0.6241916357787787,3.161,3.18,3,164
33755.94444444442,2025-01-28T18:23:37.365Z,23.7622872,90.4096687,0.6291916357787812,3.182,3.16,3,164
33811.55555555553,2025-01-28T18:23:37.420Z,23.7622859,90.4096676,0.5991916357787801,3.188,3.18,3,164
33867.16666666664,2025-01-28T18:23:37.475Z,23.7622847,90.4096665,0.5891916357787821,3.184,3.19,3,164
33922.77777777775,2025-01-28T18:23:37.530Z,23.7622835,90.4096654,0.5781916357787793,3.187,3.18,3,164
33978.38888888886,2025-01-28T18:23:37.585Z,23.7622824,90.4096644,0.5811916357787794,3.065,3.19,3,164
34034,2025-01-28T18:23:37.640Z,23.7622811,90.4096635,0.586191635778782,3.054,3.07,3,164
34089.61111111111,2025-01-28T18:23:37.695Z,23.7622798,90.4096626,0.5971916357787848,3.044,3.05,3,164
34145.22222222222,2025-01-28T18:23:37.750Z,23.7622785,90.4096617,0.5871916357787796,3.092,3.04,3,164
34200.83333333333,2025-01-28T18:23:37.805Z,23.7622773,90.4096606,0.6161916357787831,3.086,3.09,3,164
34256.44444444444,2025-01-28T18:23:37.860Z,23.7622761,90.4096596,0.6121916357787853,3.1,3.09,3,164
34312.05555555555,2025-01-28T18:23:37.915Z,23.7622749,90.4096583,0.5891916357787821,3.173,3.1,3,164
34367.66666666666,2025-01-28T18:23:37.970Z,23.7622737,90.4096574,0.6101916357787829,3.055,3.17,3,164
34423.27777777777,2025-01-28T18:23:38.025Z,23.7622724,90.4096565,0.5981916357787824,3.102,3.06,3,164
34478.888888888876,2025-01-28T18:23:38.080Z,23.7622713,90.4096554,0.5701916357787837,3.058,3.1,3,164
34534.499999999985,2025-01-28T18:23:38.135Z,23.76227,90.4096543,0.5811916357787794,3.155,3.06,3,164
34590.111111111095,2025-01-28T18:23:38.190Z,23.7622689,90.4096532,0.5711916357787814,3.087,3.16,3,164
34645.722222222204,2025-01-28T18:23:38.245Z,23.7622676,90.4096521,0.5411916357787803,3.131,3.09,3,164
34701.333333333314,2025-01-28T18:23:38.300Z,23.7622663,90.409651,0.5641916357787835,3.179,3.13,3,164
34756.94444444442,2025-01-28T18:23:38.355Z,23.7622651,90.4096499,0.5461916357787828,3.213,3.18,3,164
34812.55555555553,2025-01-28T18:23:38.410Z,23.7622641,90.4096486,0.5511916357787854,3.174,3.21,3,164
34868.16666666664,2025-01-28T18:23:38.465Z,23.7622629,90.4096474,0.5531916357787807,3.2,3.17,3,164
34923.77777777775,2025-01-28T18:23:38.520Z,23.7622616,90.4096463,0.542191635778785,3.207,3.2,3,164
34979.38888888886,2025-01-28T18:23:38.575Z,23.7622605,90.4096452,0.5181916357787841,3.107,3.21,3,164
35035,2025-01-28T18:23:38.630Z,23.7622593,90.4096441,0.5121916357787839,3.145,3.11,3,145
35090.61111111111,2025-01-28T18:23:38.685Z,23.762258,90.4096429,0.5171916357787794,3.173,3.15,3,145
35146.22222222222,2025-01-28T18:23:38.740Z,23.7622567,90.4096417,0.5301916357787846,3.188,3.17,3,145
35201.83333333333,2025-01-28T18:23:38.795Z,23.7622555,90.4096404,0.5041916357787812,3.224,3.19,3,145
35257.44444444444,2025-01-28T18:23:38.850Z,23.7622543,90.4096393,0.4941916357787832,3.207,3.22,3,145
35313.05555555555,2025-01-28T18:23:38.905Z,23.762253,90.4096383,0.5391916357787849,3.14,3.21,3,145
35368.66666666666,2025-01-28T18:23:38.960Z,23.7622516,90.4096374,0.5481916357787853,3.163,3.14,3,145
35424.27777777777,2025-01-28T18:23:39.015Z,23.7622503,90.4096364,0.5841916357787795,3.171,3.16,3,145
35479.888888888876,2025-01-28T18:23:39.070Z,23.7622491,90.4096354,0.6251916357787834,3.114,3.17,3,145
35535.499999999985,2025-01-28T18:23:39.125Z,23.7622479,90.4096343,0.6281916357787836,3.134,3.11,3,145
35591.111111111095,2025-01-28T18:23:39.180Z,23.7622467,90.409633,0.6201916357787809,3.157,3.13,3,145
35646.722222222204,2025-01-28T18:23:39.235Z,23.7622455,90.4096319,0.6001916357787849,3.174,3.16,3,145
35702.333333333314,2025-01-28T18:23:39.290Z,23.7622443,90.4096307,0.6181916357787784,3.187,3.17,3,145
35757.94444444442,2025-01-28T18:23:39.345Z,23.762243,90.4096296,0.6061916357787851,3.156,3.19,3,145
35813.55555555553,2025-01-28T18:23:39.400Z,23.7622419,90.4096286,0.6361916357787791,3.082,3.16,3,145
35869.16666666664,2025-01-28T18:23:39.455Z,23.7622406,90.4096276,0.694191635778779,3.11,3.08,3,145
35924.77777777775,2025-01-28T18:23:39.510Z,23.7622397,90.4096264,0.6621916357787825,3.085,3.11,3,145
35980.38888888886,2025-01-28T18:23:39.565Z,23.7622385,90.4096254,0.6901916357787812,3.085,3.09,3,145
36036,2025-01-28T18:23:39.620Z,23.7622373,90.4096243,0.6831916357787833,3.156,3.09,3,154
36091.61111111111,2025-01-28T18:23:39.675Z,23.7622362,90.4096232,0.6551916357787846,3.136,3.16,3,154
36147.22222222222,2025-01-28T18:23:39.730Z,23.762235,90.4096219,0.6141916357787807,3.228,3.14,3,154
36202.83333333333,2025-01-28T18:23:39.785Z,23.7622339,90.4096204,0.5431916357787827,3.295,3.23,3,154
36258.44444444444,2025-01-28T18:23:39.840Z,23.7622327,90.4096193,0.5411916357787803,3.264,3.3,3,154
36314.05555555555,2025-01-28T18:23:39.895Z,23.7622315,90.409618,0.5061916357787837,3.31,3.26,3,154
36369.66666666666,2025-01-28T18:23:39.950Z,23.7622302,90.4096168,0.5571916357787785,3.342,3.31,3,154
36425.27777777777,2025-01-28T18:23:40.005Z,23.762229,90.4096157,0.5841916357787795,3.236,3.34,3,154
36480.888888888876,2025-01-28T18:23:40.060Z,23.7622278,90.4096145,0.6211916357787786,3.184,3.24,3,154
36536.499999999985,2025-01-28T18:23:40.115Z,23.7622267,90.4096135,0.6471916357787819,3.093,3.18,3,154
36592.111111111095,2025-01-28T18:23:40.170Z,23.7622253,90.4096123,0.6371916357787839,3.227,3.09,3,154
36647.722222222204,2025-01-28T18:23:40.225Z,23.762224,90.4096113,0.6241916357787787,3.21,3.23,3,154
36703.333333333314,2025-01-28T18:23:40.280Z,23.7622228,90.4096105,0.6571916357787799,3.036,3.21,3,154
36758.94444444442,2025-01-28T18:23:40.335Z,23.7622215,90.4096094,0.6721916357787805,3.115,3.04,3,154
36814.55555555553,2025-01-28T18:23:40.390Z,23.7622203,90.4096084,0.6161916357787831,3.126,3.12,3,154
36870.16666666664,2025-01-28T18:23:40.445Z,23.7622191,90.4096073,0.5581916357787833,3.114,3.13,3,154
36925.77777777775,2025-01-28T18:23:40.500Z,23.762218,90.4096065,0.5001916357787834,2.992,3.11,3,154
36981.38888888886,2025-01-28T18:23:40.555Z,23.7622169,90.4096057,0.4741916357787801,2.833,2.99,3,154
37037,2025-01-28T18:23:40.610Z,23.7622155,90.4096048,0.5231916357787796,2.952,2.83,3,150
37089.68421052631,2025-01-28T18:23:40.665Z,23.7622145,90.4096038,0.5321916357787799,2.838,2.95,3,150
37142.368421052626,2025-01-28T18:23:40.720Z,23.7622131,90.4096029,0.5511916357787854,2.922,2.84,3,150
37195.05263157894,2025-01-28T18:23:40.775Z,23.762212,90.409602,0.49019163577878544,2.871,2.92,3,150
37247.73684210525,2025-01-28T18:23:40.830Z,23.7622107,90.409601,0.5131916357787816,2.972,2.87,3,150
37300.421052631566,2025-01-28T18:23:40.885Z,23.7622094,90.4096,0.515191635778784,2.997,2.97,3,150
37353.10526315788,2025-01-28T18:23:40.940Z,23.7622082,90.4095989,0.508191635778779,3.065,3,3,150
37405.78947368419,2025-01-28T18:23:40.995Z,23.7622068,90.4095977,0.508191635778779,3.169,3.06,3,150
37458.473684210505,2025-01-28T18:23:41.050Z,23.7622055,90.4095966,0.5091916357787838,3.234,3.17,3,150
37511.15789473682,2025-01-28T18:23:41.105Z,23.7622043,90.4095955,0.49019163577878544,3.179,3.23,3,150
37563.84210526313,2025-01-28T18:23:41.160Z,23.762203,90.4095944,0.4741916357787801,3.238,3.18,3,150
37616.526315789444,2025-01-28T18:23:41.215Z,23.7622017,90.4095932,0.4941916357787832,3.267,3.24,3,150
37669.21052631576,2025-01-28T18:23:41.270Z,23.7622004,90.4095922,0.48319163577878044,3.223,3.27,3,150
37721.89473684207,2025-01-28T18:23:41.325Z,23.7621991,90.4095911,0.4801916357787803,3.216,3.22,3,150
37774.57894736838,2025-01-28T18:23:41.380Z,23.7621979,90.4095901,0.4851916357787829,3.182,3.22,3,150
37827.2631578947,2025-01-28T18:23:41.435Z,23.7621966,90.4095891,0.4911916357787831,3.156,3.18,3,150
37879.94736842101,2025-01-28T18:23:41.490Z,23.7621953,90.409588,0.4841916357787852,3.218,3.16,3,150
37932.63157894732,2025-01-28T18:23:41.545Z,23.762194,90.4095869,0.4841916357787852,3.257,3.22,3,150
37985.315789473636,2025-01-28T18:23:41.600Z,23.7621926,90.409586,0.48319163577878044,3.286,3.26,3,150
38038,2025-01-28T18:23:41.655Z,23.7621915,90.4095851,0.5141916357787792,3.123,3.29,3,145
38093.61111111111,2025-01-28T18:23:41.710Z,23.76219,90.409584,0.5241916357787844,3.25,3.12,3,145
38149.22222222222,2025-01-28T18:23:41.765Z,23.7621888,90.409583,0.5401916357787826,3.217,3.25,3,145
38204.83333333333,2025-01-28T18:23:41.820Z,23.7621874,90.4095821,0.5371916357787825,3.221,3.22,3,145
38260.44444444444,2025-01-28T18:23:41.875Z,23.762186,90.4095812,0.5271916357787845,3.263,3.22,3,145
38316.05555555555,2025-01-28T18:23:41.930Z,23.7621845,90.4095804,0.542191635778785,3.332,3.26,3,145
38371.66666666666,2025-01-28T18:23:41.985Z,23.762183,90.4095794,0.5501916357787806,3.371,3.33,3,145
38427.27777777777,2025-01-28T18:23:42.040Z,23.7621815,90.4095785,0.5541916357787784,3.403,3.37,3,145
38482.888888888876,2025-01-28T18:23:42.095Z,23.7621799,90.4095776,0.5581916357787833,3.451,3.4,3,145
38538.499999999985,2025-01-28T18:23:42.150Z,23.7621781,90.409577,0.552191635778783,3.521,3.45,3,145
38594.111111111095,2025-01-28T18:23:42.205Z,23.7621765,90.4095762,0.5511916357787854,3.483,3.52,3,145
38649.722222222204,2025-01-28T18:23:42.260Z,23.762175,90.4095754,0.5191916357787818,3.499,3.48,3,145
38705.333333333314,2025-01-28T18:23:42.315Z,23.7621735,90.4095744,0.508191635778779,3.543,3.5,3,145
38760.94444444442,2025-01-28T18:23:42.370Z,23.7621722,90.4095736,0.4811916357787851,3.455,3.54,3,145
38816.55555555553,2025-01-28T18:23:42.425Z,23.7621713,90.4095727,0.48319163577878044,3.246,3.45,3,145
38872.16666666664,2025-01-28T18:23:42.480Z,23.7621702,90.4095717,0.4741916357787801,3.147,3.25,3,145
38927.77777777775,2025-01-28T18:23:42.535Z,23.7621692,90.4095708,0.46519163577877976,3.04,3.15,3,145
38983.38888888886,2025-01-28T18:23:42.590Z,23.762168,90.40957,0.4631916357787844,3.005,3.04,3,145
39039,2025-01-28T18:23:42.645Z,23.7621669,90.4095688,0.46619163577878453,3.015,3,3,131
39091.68421052631,2025-01-28T18:23:42.700Z,23.7621658,90.4095678,0.4671916357787822,2.974,3.01,3,131
39144.368421052626,2025-01-28T18:23:42.755Z,23.7621647,90.4095667,0.498191635778781,2.962,2.97,3,131
39197.05263157894,2025-01-28T18:23:42.810Z,23.7621636,90.4095655,0.5201916357787795,3.016,2.96,3,131
39249.73684210525,2025-01-28T18:23:42.865Z,23.7621623,90.409564,0.5551916357787832,3.186,3.02,3,131
39302.421052631566,2025-01-28T18:23:42.920Z,23.7621611,90.4095628,0.5671916357787836,3.199,3.19,3,131
39355.10526315788,2025-01-28T18:23:42.975Z,23.7621599,90.4095616,0.5821916357787842,3.206,3.2,3,131
39407.78947368419,2025-01-28T18:23:43.030Z,23.7621587,90.4095606,0.5801916357787817,3.204,3.21,3,131
39460.473684210505,2025-01-28T18:23:43.085Z,23.7621575,90.4095592,0.5631916357787787,3.282,3.2,3,131
39513.15789473682,2025-01-28T18:23:43.140Z,23.7621563,90.4095577,0.5041916357787812,3.453,3.28,3,131
39565.84210526313,2025-01-28T18:23:43.195Z,23.7621553,90.4095564,0.5001916357787834,3.351,3.45,3,131
39618.526315789444,2025-01-28T18:23:43.250Z,23.7621541,90.4095554,0.46919163577878464,3.239,3.35,3,131
39671.21052631576,2025-01-28T18:23:43.305Z,23.7621529,90.4095541,0.41619163577878027,3.296,3.24,3,131
39723.89473684207,2025-01-28T18:23:43.360Z,23.7621517,90.4095528,0.43819163577877873,3.337,3.3,3,131
39776.57894736838,2025-01-28T18:23:43.415Z,23.7621507,90.4095517,0.41019163577878004,3.246,3.34,3,131
39829.2631578947,2025-01-28T18:23:43.470Z,23.7621495,90.4095508,0.3701916357787809,3.193,3.25,3,131
39881.94736842101,2025-01-28T18:23:43.525Z,23.7621482,90.4095502,0.4351916357787786,3.027,3.19,3,131
39934.63157894732,2025-01-28T18:23:43.580Z,23.7621467,90.4095494,0.4461916357787814,3.174,3.03,3,131
39987.315789473636,2025-01-28T18:23:43.635Z,23.7621453,90.4095483,0.4701916357787823,3.201,3.17,3,131
40040,2025-01-28T18:23:43.690Z,23.762144,90.4095473,0.4291916357787784,3.234,3.2,3,145
