cts,date,Gyroscope (z) [rad/s],Gyroscope (x) [rad/s],Gyroscope (y) [rad/s],temperature [°C]
91205.54228855716,2025-01-28T18:33:21.363Z,0.3951011714589989,0.6624068157614483,-0.007987220447284345,25
91210.52238805965,2025-01-28T18:33:21.368Z,0.3887113951011715,0.6719914802981896,-0.025026624068157616,25
91215.50248756213,2025-01-28T18:33:21.373Z,0.3871139510117146,0.6522896698615549,-0.01597444089456869,25
91220.48258706462,2025-01-28T18:33:21.379Z,0.3546325878594249,0.6064962726304579,-0.027156549520766772,25
91225.4626865671,2025-01-28T18:33:21.384Z,0.31203407880724177,0.5404685835995741,-0.026624068157614485,25
91230.44278606959,2025-01-28T18:33:21.389Z,0.2678381256656017,0.476038338658147,-0.01810436634717785,25
91235.42288557207,2025-01-28T18:33:21.394Z,0.22417465388711394,0.3972310969116081,-0.012247071352502662,25
91240.40298507456,2025-01-28T18:33:21.399Z,0.17678381256656017,0.30404685835995743,-0.01863684771033014,25
91245.38308457704,2025-01-28T18:33:21.405Z,0.11767838125665601,0.22364217252396165,-0.025026624068157616,25
91250.36318407953,2025-01-28T18:33:21.410Z,0.05058572949946752,0.16027689030883918,-0.0308839190628328,25
91255.34328358201,2025-01-28T18:33:21.415Z,-0.01703940362087327,0.10436634717784878,-0.03461128860489883,25
91260.3233830845,2025-01-28T18:33:21.420Z,-0.06869009584664537,0.058040468583599576,-0.03514376996805112,25
91265.30348258698,2025-01-28T18:33:21.425Z,-0.10383386581469649,0.03514376996805112,-0.04419595314164004,25
91270.28358208947,2025-01-28T18:33:21.431Z,-0.1235356762513312,0.03407880724174654,-0.05484558040468584,25
91275.26368159195,2025-01-28T18:33:21.436Z,-0.12300319488817892,0.04952076677316294,-0.07135250266240682,25
91280.24378109444,2025-01-28T18:33:21.441Z,-0.10223642172523961,0.07667731629392971,-0.08200212992545261,25
91285.22388059692,2025-01-28T18:33:21.446Z,-0.07827476038338659,0.10862619808306709,-0.09052183173588925,25
91290.20398009941,2025-01-28T18:33:21.451Z,-0.05644302449414271,0.14696485623003194,-0.10063897763578275,25
91295.1840796019,2025-01-28T18:33:21.457Z,-0.04153354632587859,0.17199148029818956,-0.09850905218317359,25
91300.16417910438,2025-01-28T18:33:21.462Z,-0.042598509052183174,0.17731629392971246,-0.09105431309904154,25
91305.14427860687,2025-01-28T18:33:21.467Z,-0.052715654952076675,0.16932907348242812,-0.0777422790202343,25
91310.12437810935,2025-01-28T18:33:21.472Z,-0.06549520766773163,0.15601703940362088,-0.07028753993610223,25
91315.10447761184,2025-01-28T18:33:21.477Z,-0.08306709265175719,0.1389776357827476,-0.0617678381256656,25
91320.08457711432,2025-01-28T18:33:21.483Z,-0.09158679446219382,0.11927582534611289,-0.058572949946751864,25
91325.0646766168,2025-01-28T18:33:21.488Z,-0.07188498402555911,0.10010649627263046,-0.058572949946751864,25
91330.04477611929,2025-01-28T18:33:21.493Z,-0.03141640042598509,0.07667731629392971,-0.0463258785942492,25
91335.02487562178,2025-01-28T18:33:21.498Z,0.010649627263045794,0.06230031948881789,-0.026091586794462194,25
91340.00497512426,2025-01-28T18:33:21.503Z,0.056975505857294995,0.07401490947816826,-0.013312034078807242,25
91344.98507462675,2025-01-28T18:33:21.509Z,0.12247071352502663,0.10010649627263046,-0.006922257720979766,25
91349.96517412923,2025-01-28T18:33:21.514Z,0.1799787007454739,0.13684771033013846,0.004259850905218318,25
91354.94527363172,2025-01-28T18:33:21.519Z,0.21405750798722045,0.17784877529286475,0.0154419595314164,25
91359.9253731342,2025-01-28T18:33:21.524Z,0.2470713525026624,0.22630457933972312,0.027689030883919063,25
91364.90547263669,2025-01-28T18:33:21.529Z,0.26517571884984026,0.28008519701810436,0.039936102236421724,25
91369.88557213917,2025-01-28T18:33:21.535Z,0.2470713525026624,0.3317358892438765,0.043663471778487756,25
91374.86567164166,2025-01-28T18:33:21.540Z,0.21991480298189564,0.37273695420660274,0.03727369542066028,25
91379.84577114414,2025-01-28T18:33:21.545Z,0.2103301384451544,0.4116080937167199,0.03567625133120341,25
91384.82587064663,2025-01-28T18:33:21.550Z,0.2215122470713525,0.4488817891373802,0.04153354632587859,25
91389.80597014911,2025-01-28T18:33:21.555Z,0.24014909478168264,0.4898828541001065,0.036741214057507986,25
91394.7860696516,2025-01-28T18:33:21.561Z,0.26943556975505856,0.5303514376996805,0.03514376996805112,25
91399.76616915409,2025-01-28T18:33:21.566Z,0.312566560170394,0.5623003194888179,0.04472843450479233,25
91404.74626865657,2025-01-28T18:33:21.571Z,0.34291799787007454,0.5942492012779552,0.05324813631522897,25
91409.72636815906,2025-01-28T18:33:21.576Z,0.3604898828541001,0.6325878594249201,0.05005324813631523,25
91414.70646766154,2025-01-28T18:33:21.581Z,0.37912673056443025,0.6624068157614483,0.04046858359957402,25
91419.68656716403,2025-01-28T18:33:21.587Z,0.3913738019169329,0.674653887113951,0.03407880724174654,25
91424.66666666651,2025-01-28T18:33:21.592Z,0.3919062832800852,0.6730564430244942,0.03301384451544196,25
91429.646766169,2025-01-28T18:33:21.597Z,0.40308839190628326,0.6565495207667732,0.038338658146964855,25
91434.62686567148,2025-01-28T18:33:21.602Z,0.4275825346112886,0.6400425985090522,0.03887113951011715,25
91439.60696517397,2025-01-28T18:33:21.607Z,0.4478168264110756,0.6389776357827476,0.027689030883919063,25
91444.58706467645,2025-01-28T18:33:21.613Z,0.47816826411075614,0.6432374866879659,0.024494142705005325,25
91449.56716417894,2025-01-28T18:33:21.618Z,0.5292864749733759,0.6666666666666666,0.010649627263045794,25
91454.54726368142,2025-01-28T18:33:21.623Z,0.6166134185303515,0.6980830670926518,-0.024494142705005325,25
91459.52736318391,2025-01-28T18:33:21.628Z,0.7007454739084132,0.7364217252396166,-0.06549520766773163,25
91464.5074626864,2025-01-28T18:33:21.633Z,0.7476038338658147,0.7715654952076677,-0.08572949946751864,25
91469.48756218888,2025-01-28T18:33:21.639Z,0.7566560170394037,0.8019169329073482,-0.09637912673056442,25
91474.46766169136,2025-01-28T18:33:21.644Z,0.72790202342918,0.8093716719914803,-0.09691160809371673,25
91479.44776119385,2025-01-28T18:33:21.649Z,0.6656017039403621,0.7742279020234292,-0.07880724174653887,25
91484.42786069633,2025-01-28T18:33:21.654Z,0.5708200212992546,0.7066027689030884,-0.059637912673056445,25
91489.40796019882,2025-01-28T18:33:21.659Z,0.44089456869009586,0.6240681576144835,-0.04153354632587859,25
91494.3880597013,2025-01-28T18:33:21.665Z,0.305111821086262,0.5335463258785943,-0.022896698615548456,25
91499.36815920379,2025-01-28T18:33:21.670Z,0.18956336528221512,0.4435569755058573,-0.009584664536741214,25
91504.34825870628,2025-01-28T18:33:21.675Z,0.09691160809371673,0.35516506922257723,-0.013312034078807242,25
91509.32835820876,2025-01-28T18:33:21.680Z,0.011182108626198083,0.27050053248136313,-0.024494142705005325,25
91514.30845771125,2025-01-28T18:33:21.685Z,-0.051118210862619806,0.1805111821086262,-0.026624068157614485,25
91519.28855721373,2025-01-28T18:33:21.691Z,-0.08626198083067092,0.09637912673056442,-0.028221512247071354,25
91524.26865671622,2025-01-28T18:33:21.696Z,-0.10117145899893504,0.01757188498402556,-0.036741214057507986,25
91529.2487562187,2025-01-28T18:33:21.701Z,-0.10383386581469649,-0.046858359957401494,-0.04472843450479233,25
91534.22885572119,2025-01-28T18:33:21.706Z,-0.10010649627263046,-0.10543130990415335,-0.05378061767838126,25
91539.20895522367,2025-01-28T18:33:21.711Z,-0.08359957401490947,-0.1538871139510117,-0.05484558040468584,25
91544.18905472616,2025-01-28T18:33:21.717Z,-0.05324813631522897,-0.18849840255591055,-0.05058572949946752,25
91549.16915422864,2025-01-28T18:33:21.722Z,0.007454739084132056,-0.22577209797657083,-0.03887113951011715,25
91554.14925373113,2025-01-28T18:33:21.727Z,0.07082002129925452,-0.2625133120340788,-0.01757188498402556,25
91559.12935323361,2025-01-28T18:33:21.732Z,0.08626198083067092,-0.29179978700745474,-0.01703940362087327,25
91564.1094527361,2025-01-28T18:33:21.737Z,0.07507987220447285,-0.3077742279020234,-0.01810436634717785,25
91569.08955223858,2025-01-28T18:33:21.743Z,0.07561235356762513,-0.2933972310969116,-0.004259850905218318,25
91574.06965174107,2025-01-28T18:33:21.748Z,0.07987220447284345,-0.27209797657082,-0.006389776357827476,25
91579.04975124355,2025-01-28T18:33:21.753Z,0.0878594249201278,-0.2630457933972311,-0.029286474973375932,25
91584.02985074604,2025-01-28T18:33:21.758Z,0.10596379126730564,-0.24014909478168264,-0.04792332268370607,25
91589.00995024852,2025-01-28T18:33:21.763Z,0.12673056443024494,-0.20820021299254526,-0.04845580404685836,25
91593.99004975101,2025-01-28T18:33:21.769Z,0.13471778487752928,-0.17678381256656017,-0.04472843450479233,25
91598.9701492535,2025-01-28T18:33:21.774Z,0.13258785942492013,-0.1389776357827476,-0.04419595314164004,25
91603.95024875598,2025-01-28T18:33:21.779Z,0.12406815761448349,-0.09584664536741214,-0.046858359957401494,25
91608.93034825847,2025-01-28T18:33:21.784Z,0.09531416400425985,-0.055378061767838126,-0.045260915867944625,25
91613.91044776095,2025-01-28T18:33:21.789Z,0.039936102236421724,-0.03301384451544196,-0.036741214057507986,25
91618.89054726344,2025-01-28T18:33:21.795Z,-0.039936102236421724,-0.0362087326943557,-0.028221512247071354,25
